PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, TOTAL_HYD, LOGP, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY
1e3v,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.488045322145,5.002295850949,3.3681236768718006e-09,3.368123664335041e-09,9.424836052550292,4.986531240994068,0.0016838358810575,0.0016838358810575,3.879355443682403e-12,3.876275615940263e-12,3.5101297975133905e-07,3.428564342792289e-07,8.709141998086517e-21,8.709141998086517e-21,0.0,0.0,0.0,0.0,22.57902366016009,3.608829454729457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4126173178651726e-13,1.4126167188667668e-13,2.0900958690227e-08,1.6717766165003232e-08,5.307327053560545e-16,5.304044626407222e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.018798815531441e-15,7.328431742177875e-15,2.7220709371552705e-19,1.1690597400031005e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8389386940697486e-12,3.838871231782535e-12,3.3082634372294053e-07,3.235421574740644e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3851838124289626,0.1878505988757293,-84.14122392579654
1e4h,0.0,0.0,1.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.527409837994999,5.428565303945099,0.0,0.0,0.0370855956288351,0.0370855080522127,1.721117404857355e-19,1.721117404857355e-19,1.364714075211809e-12,1.2442869401060046e-12,1.7726375590803477e-13,9.541734451897181e-14,0.0,0.0,0.0,0.0,1.4961011191228165e-06,7.512296461819305e-07,29.75276917831191,3.919615934336554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612195361816237e-13,2.2992020652857626e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5564340533290497e-13,6.633579859790109e-14,9.178594567200057e-23,4.304660772632672e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193038254693852,0.1192687607173862,0.0702211148708517,0.0053719669109014,-43.71676701574531
1elr,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,3.34146807331,-1.2484953002757997,7.376445498998441,6.164656333481616,14.595906205835684,13.016229330995465,7.750244606868001e-13,7.723677716516365e-13,10.249232825232026,7.465873509229016,0.1231376844630235,0.1231376844279169,1.2275110160606634e-16,1.226509463244048e-16,0.0,0.0,0.0,0.0,8.285992655567307,1.1190346332344612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988554127326,0.9999885532362632,2.880777420528895,1.8898060846962803,7.8803325906157965e-19,7.8803325906157965e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3281096389579004,0.3279730874431221,0.0247061017739966,0.0247061017739898,2.8109816445600713e-20,2.799483657319943e-20,6.139828808953927,4.283415051974476,1.1753797255074167e-10,1.1753630399780678e-10,7.15396577871286e-17,7.145777042605898e-17,0.0804276726578938,0.0804275623806953,1.640027712691272e-17,1.6400262213982786e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.707831440210237,-0.8558025194979666,-88.30343158168176
1erb,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.410770140415801,5.539195700328,1.1392704356660026e-06,1.1392696990800032e-06,0.347685035642698,0.347439181921324,0.1764162865528997,0.1764162865528383,0.1391963885529185,0.1391963884729874,2.623412248266313e-05,2.6234122479738967e-05,0.0,0.0,0.0,0.0,0.0,0.0,34.56078165590481,3.980853999218519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8922593428438577e-19,2.176147970708536e-19,2.0590145010432382e-09,1.9627601181352273e-09,6.936667265058661e-12,6.936667265058661e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.282732191814288e-08,6.282662938668801e-08,2.7358379683323053e-22,2.7358379683323053e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2217372996220571,-0.0077765782478411,-124.18436984497778
1ex8,2.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,8.0,0.0,0.0,2.628757331966,-6.9700792852321,16.84536680812666,12.438322018900529,19.24925521679797,14.367733772231,1.0704500308708457e-15,9.192725678654609e-16,10.97817713315832,9.31074702216168,0.0028938061378402,0.0028938061378325,0.0,0.0,1.925531329476956,1.6831622389932122,0.0001368287124517,0.0001368287124325,7.678025463879882,1.4319362012297754,1.233566773201249,1.150580012564185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3889486829030965e-15,4.175238297068301e-15,0.0104777902588744,0.0104777408997347,7.689161976644188e-22,7.689161976644188e-22,8.449158140579277e-11,8.449157894974057e-11,1.069864934701693,0.6198066689720474,3.982539894575146e-19,2.228710715447794e-19,7.520776450391442e-16,5.776551000016823e-16,0.9594139290189676,0.9337735375542692,4.710931031159384e-20,4.710931031159384e-20,5.4047742999498884e-08,5.4047742997697774e-08,4.954836954849944,1.998179750167726,9.049506574027706e-16,7.703574345203037e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.0605136835715137e-07,2.060185831605944e-07,0.8866419542054217,0.8866419521183819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699438544111463,0.3699438505377894,1.0397076363688045e-12,1.0397044739257156e-12,0.0,0.0,2.3081333970567944e-10,1.5023943992365503e-10,0.0028935641005775,0.0028935641005775,0.0,0.0,0.0477809154895035,0.0477808617200979,5.129754119180297e-19,4.722537926278835e-19,0.0,0.0,0.9210685447103716,0.9210685445855809,1.904385229468996e-13,1.9043840857675933e-13,0.0,0.0,5.567983986780569,4.0397512871615415,1.171448770405132e-19,1.1702227995935498e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.02185939895438,-4.132725265436446,-107.0341547049727
1ez9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,-11.7536557613504,0.1485151462255335,0.1485105517369965,10.6354037279211,10.617944072289522,0.0066461560752027,0.0066461560752027,0.4159946054546867,0.4159946054081793,2.9865793149988234e-08,2.9865793081141754e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016009270108643,0.0015963365512236,5.503691126039887,5.486463403272553,0.0006552590372019,0.0006552590372019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4158513237453127,0.4158513236989422,2.845104500436543e-08,2.845104497612024e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461849995922885,0.0230469770292432,-97.21422963790778
1f4x,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.842320960219,-2.3651619245413995,0.0046313300358683,0.0046313294918995,8.900091781937448,8.838242779137452,1.2090372210900012e-19,1.2090372210900012e-19,2.143853129591339,2.143707177033612,2.175402356008863e-12,2.1753939790571395e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.8404470418635333,0.4035500921819851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5197415060021528e-17,2.068086856927684e-17,0.9802205778570546,0.9802205743819408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.210730295767586e-09,6.209745637393661e-09,3.016546940575039,2.977546503469755,1.1941077796060198e-19,1.1941077796060198e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644796946612691,1.6447963776712389,1.6557385494532337e-13,1.6557074988817913e-13,0.0,0.0,0.2600199049438763,0.2599021479145838,8.3947257827825e-19,8.373033663221875e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231218429082422,-0.0608571779398933,-67.17359559683976
1fao,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.996405931272,-5.453744684448,8.981145714554952,5.700196529217343,11.180640095659191,9.838279761490911,0.0,0.0,11.147428453188054,8.720887087495031,2.039166123325692,2.039166123325685,0.0,0.0,0.0,0.0,0.0,0.0,1.9331494811749512,0.5460606978633323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5121523398831703e-11,1.4687728159281524e-11,2.1854866722277224,1.0178086974442917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.199979984803672e-07,3.198818607236e-07,2.2156170345669459e-07,2.2156170344546857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19281211039922,5.524497638252808,1.5889709944909307,1.5889709944909307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.965406929779181,-1.956131496590328,-54.57691886893144
1fch,2.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,4.706596560371,-0.2310674549851004,2.375557045410827,1.3894703018572987,21.87763628902372,18.1985494771308,1.315500949149678e-07,1.3155009491184897e-07,5.6774619383926,5.3254850447607485,0.0002215332386399,0.0002215261324965,9.047010451104872e-20,9.047010451104872e-20,1.5183771016604672e-15,1.5183771016604672e-15,0.0,0.0,13.18390353852148,2.632445673949376,3.763190225978668e-12,3.763190225978668e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7885556936746222e-09,2.7129482941127154e-09,2.499876158318275,2.4998710789739014,2.6843854914466683e-19,2.6843854914466683e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0665070207694408e-11,1.0661409575995078e-11,1.9234904807069,1.9234903219030213,4.9739869555840693e-17,4.9739869555840693e-17,1.875824449134431e-17,1.875824449134431e-17,1.075994467844353,0.856047695890361,1.110336616271254e-09,1.110336616271254e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4761940925783935e-10,1.4686373519738831e-10,6.53353267533284e-07,6.462514249106249e-07,0.0,0.0,2.7448243208549665,2.4504966618827,2.7157228250490345e-06,2.7157228248363124e-06,0.0,0.0,1.0914687528192573,1.0339445467291175,7.426369620475063e-14,7.365450823095289e-14,8.030747742932138e-20,8.030747742932138e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6057046437456441,-0.4000937522533784,-121.7298819502478
1fcx,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.992698685714,6.9043803761956,0.3988408603676874,0.3988138223278402,3.978228961492489,3.976362786079996,0.6755128730786141,0.675512873076898,0.9799778423119092,0.979907754697593,0.2011637729667589,0.2011637729667586,0.4019938922851807,0.4019938922851804,0.0,0.0,0.0,0.0,60.27614261474963,6.376933436871387,2.297739797363153,1.3508229929923006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301135364129714e-21,3.301135364129714e-21,0.0237898932360843,0.0237897342753315,0.3718339102247163,0.3718339102247111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5348476936374597e-11,2.463541180800547e-11,6.283797864611436e-20,6.283797864611436e-20,4.961804306539913e-15,4.955493089039248e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.8998130418194656,0.8997451431292144,0.0624761653024029,0.0624761653024029,3.170714385539933e-07,3.170714385539933e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1935151283395722,-0.1707087985943587,-148.69427009077376
1fcy,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.992698685714,7.686757059427601,0.7904209292003122,0.7897934917300184,4.209008491854937,4.208853812721225,0.3485153827469684,0.3485153827466857,1.1694501252144225,1.16928390442609,0.3751303916140646,0.3751303916140641,0.5297671784682285,0.5297671784682284,0.0,0.0,0.0,0.0,61.94009464721676,6.376933514461044,1.4174880540506989,1.168358187059782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.816598535177781e-14,6.525703233060428e-14,1.0027972412099837e-23,1.0027972412099837e-23,6.392431191682679e-15,6.39035096316894e-15,1.0634073497394758,1.063262830605192,0.1445180189247018,0.1445180189247018,1.047080304754764e-07,1.047080304754764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3587471147249453,-0.2010313485785605,-146.65390359246592
