,PDB code,EC number,Class,Subclass,Subsubclass
5998,3v6s,E.C.2.7.11.24,2,7,11
6001,3v8s,E.C.2.7.11.1,2,7,11
6002,3v8t,E.C.2.7.10.2,2,7,10
6003,3v8w,E.C.2.7.10.2,2,7,10
6005,3vap,E.C.2.7.11.1,2,7,11
6012,3vbq,E.C.2.7.11.1,2,7,11
6013,3vbt,E.C.2.7.11.1,2,7,11
6014,3vbv,E.C.2.7.11.1,2,7,11
6015,3vbw,E.C.2.7.11.1,2,7,11
6016,3vbx,E.C.2.7.11.1,2,7,11
6017,3vby,E.C.2.7.11.1,2,7,11
6018,3vc4,E.C.2.7.11.1,2,7,11
6028,3vf8,E.C.2.7.10.2,2,7,10
6029,3vf9,E.C.2.7.10.2,2,7,10
6032,3vfq,E.C.2.4.2.30,2,4,2
6036,3vhe,E.C.2.7.10.1,2,7,10
6037,3vhk,E.C.2.7.10.1,2,7,10
6039,3vid,E.C.2.7.10.1,2,7,10
6040,3vjc,E.C.2.5.1.21,2,5,1
6041,3vje,E.C.2.5.1.96,2,5,1
6045,3vnt,E.C.2.7.10.1,2,7,10
6046,3vo3,E.C.2.7.10.1,2,7,10
6052,3vqh,E.C.2.7.11.11,2,7,11
6053,3vqs,E.C.2.7.7.48,2,7,7
6054,3vqu,E.C.2.7.12.1,2,7,12
6055,3vs3,E.C.2.7.10.2,2,7,10
6063,3vw6,E.C.2.7.11.25,2,7,11
6066,3vws,E.C.2.7.7.48,2,7,7
6070,3vzd,E.C.2.7.1.91,2,7,1
6073,3w1f,E.C.2.7.12.1,2,7,12
6074,3w2o,E.C.2.7.10.1,2,7,10
6075,3w2p,E.C.2.7.10.1,2,7,10
6076,3w2q,E.C.2.7.10.1,2,7,10
6077,3w2r,E.C.2.7.10.1,2,7,10
6078,3w2s,E.C.2.7.10.1,2,7,10
6080,3w32,E.C.2.7.10.1,2,7,10
6081,3w33,E.C.2.7.10.1,2,7,10
6083,3w55,E.C.2.7.11.24,2,7,11
6094,3wbl,E.C.2.7.11.22,2,7,11
6097,3wcb,E.C.2.5.1.21,2,5,1
6098,3wcf,E.C.2.5.1.21,2,5,1
6099,3wcg,E.C.2.5.1.21,2,5,1
6100,3wch,E.C.2.5.1.21,2,5,1
6101,3wci,E.C.2.5.1.21,2,5,1
6105,3we4,E.C.2.7.11.1,2,7,11
6106,3wf5,E.C.2.7.11.1,2,7,11
6107,3wf6,E.C.2.7.11.1,2,7,11
6108,3wf7,E.C.2.7.11.1,2,7,11
6109,3wf8,E.C.2.7.11.1,2,7,11
6110,3wf9,E.C.2.7.11.1,2,7,11
6113,3wi6,E.C.2.7.11.1,2,7,11
6114,3wig,E.C.2.7.12.2,2,7,12
6143,3wyj,E.C.2.5.1.31,2,5,1
6147,3wyx,E.C.2.7.12.1,2,7,12
6148,3wyy,E.C.2.7.12.1,2,7,12
6152,3wzj,E.C.2.7.12.1,2,7,12
6153,3wzk,E.C.2.7.12.1,2,7,12
6154,3wzu,E.C.2.7.12.2,2,7,12
6155,3x1k,E.C.2.7.7.3,2,7,7
6156,3zbf,E.C.2.7.10.1,2,7,10
6157,3zbx,E.C.2.7.10.1,2,7,10
6158,3zc5,E.C.2.7.10.1,2,7,10
6159,3zc6,E.C.2.7.10.2,2,7,10
6160,3zcl,E.C.2.7.10.1,2,7,10
6163,3zep,E.C.2.7.10.2,2,7,10
6164,3zh8,E.C.2.7.11.13,2,7,11
6168,3zim,E.C.2.7.1.153,2,7,1
6175,3zlk,E.C.2.7.7.24,2,7,7
6176,3zll,E.C.2.7.7.24,2,7,7
6178,3zls,E.C.2.7.12.2,2,7,12
6180,3zlw,E.C.2.7.12.2,2,7,12
6181,3zlx,E.C.2.7.12.2,2,7,12
6182,3zly,E.C.2.7.12.2,2,7,12
6183,3zm4,E.C.2.7.12.2,2,7,12
6186,3zm9,E.C.2.7.1.32,2,7,1
6191,3zmm,E.C.2.7.10.2,2,7,10
6197,3zo4,E.C.2.7.11.11,2,7,11
6198,3zos,E.C.2.7.10.1,2,7,10
6207,3zso,E.C.2.7.7,2,7,7
6208,3zsq,E.C.2.7.7,2,7,7
6209,3zst,E.C.2.4.99.16,2,4,99
6210,3zsw,E.C.2.7.7,2,7,7
6211,3zsx,E.C.2.7.7,2,7,7
6212,3zsy,E.C.2.7.7,2,7,7
6213,3zsz,E.C.2.7.7,2,7,7
6214,3zt1,E.C.2.7.7,2,7,7
6215,3zt2,E.C.2.7.7,2,7,7
6216,3zt3,E.C.2.7.7,2,7,7
6217,3zt4,E.C.2.7.7,2,7,7
6218,3ztx,E.C.2.7.11.1,2,7,11
6222,3zvv,E.C.2.7.1.137,2,7,1
6225,3zw3,E.C.2.7.1.153,2,7,1
6229,3zxz,E.C.2.7.10.1,2,7,10
6230,3zy2,E.C.2.4.1.221,2,4,1
6231,3zy5,E.C.2.4.1.221,2,4,1
6232,3zya,E.C.2.7.11.24,2,7,11
6233,3zze,E.C.2.7.10.1,2,7,10
6234,3zzf,E.C.2.7.2.8,2,7,2
6235,3zzh,E.C.2.7.2.8,2,7,2
6240,4a4l,E.C.2.7.11.21,2,7,11
6241,4a4o,E.C.2.7.11.21,2,7,11
6243,4a4x,E.C.2.7.11.1,2,7,11
6250,4a7c,E.C.2.7.11.1,2,7,11
6252,4a95,E.C.2.3.1.97,2,3,1
6254,4a9r,E.C.2.7.11.1,2,7,11
6255,4a9s,E.C.2.7.11.1,2,7,11
6256,4a9t,E.C.2.7.11.1,2,7,11
6257,4a9u,E.C.2.7.11.1,2,7,11
6258,4aa0,E.C.2.7.11.24,2,7,11
6261,4aa4,E.C.2.7.11.24,2,7,11
6262,4aa5,E.C.2.7.11.24,2,7,11
6263,4aac,E.C.2.7.11.24,2,7,11
6275,4abk,E.C.2.4.2.30,2,4,2
6277,4acm,E.C.2.7.11.22,2,7,11
6282,4ad6,E.C.2.7.6.3,2,7,6
6283,4af3,E.C.2.7.11.1,2,7,11
6284,4afe,E.C.2.7.11.1,2,7,11
6285,4ag8,E.C.2.7.10.1,2,7,10
6286,4agc,E.C.2.7.10.1,2,7,10
6287,4agd,E.C.2.7.10.1,2,7,10
6288,4ah9,E.C.2.7.7.1,2,7,7
6289,4ahr,E.C.2.7.7.1,2,7,7
6290,4ahs,E.C.2.7.7.1,2,7,7
6291,4ahu,E.C.2.7.7.1,2,7,7
6292,4ahv,E.C.2.7.7.1,2,7,7
6305,4ajw,E.C.2.7.1.153,2,7,1
6307,4alu,E.C.2.7.11.1,2,7,11
6308,4alv,E.C.2.7.11.1,2,7,11
6309,4alw,E.C.2.7.11.1,2,7,11
6316,4an2,E.C.2.7.12.2,2,7,12
6317,4an3,E.C.2.7.12.2,2,7,12
6318,4an9,E.C.2.7.12.2,2,7,12
6319,4anb,E.C.2.7.12.2,2,7,12
6320,4anm,E.C.2.7.11.1,2,7,11
6321,4anq,E.C.2.7.10.1,2,7,10
6322,4aoi,E.C.2.7.10.1,2,7,10
6323,4ap7,E.C.2.7.10.1,2,7,10
6324,4app,E.C.2.7.11.1,2,7,11
6327,4aqc,E.C.2.7.10.2,2,7,10
6330,4ark,E.C.2.7.12.2,2,7,12
6332,4arw,E.C.2.7.7.24,2,7,7
6333,4asd,E.C.2.7.10.1,2,7,10
6334,4ase,E.C.2.7.10.1,2,7,10
6335,4asj,E.C.2.7.7.24,2,7,7
6337,4asy,E.C.2.7.7.24,2,7,7
6338,4at3,E.C.2.7.10.1,2,7,10
6339,4at4,E.C.2.7.10.1,2,7,10
6340,4at5,E.C.2.7.10.1,2,7,10
6341,4au7,E.C.2.1.1.43,2,1,1
6342,4au8,E.C.2.7.11.22,2,7,11
6343,4aua,E.C.2.7.11.22,2,7,11
6344,4avu,E.C.2.4.2.30,2,4,2
6345,4avw,E.C.2.4.2.30,2,4,2
6346,4aw5,E.C.2.7.10.1,2,7,10
6347,4awi,E.C.2.7.11.24,2,7,11
6352,4axa,E.C.2.7.11.11,2,7,11
6353,4axd,E.C.2.7.1.158,2,7,1
6355,4ay5,E.C.2.4.1.255,2,4,1
6356,4ay6,E.C.2.4.1.255,2,4,1
6369,4aze,E.C.2.7.12.1,2,7,12
6370,4azf,E.C.2.7.12.1,2,7,12
6376,4b0g,E.C.2.7.11.1,2,7,11
6377,4b11,E.C.2.3.1.97,2,3,1
6378,4b12,E.C.2.3.1.97,2,3,1
6379,4b13,E.C.2.3.1.97,2,3,1
6380,4b14,E.C.2.3.1.97,2,3,1
6384,4b2d,E.C.2.7.1.40,2,7,1
6385,4b3u,E.C.2.7.7.24,2,7,7
6386,4b4g,E.C.2.7.7.24,2,7,7
6387,4b4m,E.C.2.7.7.24,2,7,7
6388,4b5b,E.C.2.7.7.24,2,7,7
6416,4bb4,E.C.2.7.10.1,2,7,10
6417,4bbe,E.C.2.7.10.2,2,7,10
6418,4bbf,E.C.2.7.10.2,2,7,10
6419,4bbh,E.C.2.3.1.97,2,3,1
6420,4bc5,E.C.2.7.1.17,2,7,1
6424,4bcf,E.C.2.7.11.22,2,7,11
6425,4bcg,E.C.2.7.11.22,2,7,11
6426,4bch,E.C.2.7.11.22,2,7,11
6427,4bci,E.C.2.7.11.22,2,7,11
6428,4bcj,E.C.2.7.11.22,2,7,11
6429,4bck,E.C.2.7.11.22,2,7,11
6430,4bcm,E.C.2.7.11.22,2,7,11
6431,4bcn,E.C.2.7.11.22,2,7,11
6432,4bco,E.C.2.7.11.22,2,7,11
6433,4bcp,E.C.2.7.11.22,2,7,11
6434,4bcq,E.C.2.7.11.22,2,7,11
6436,4bda,E.C.2.7.11.1,2,7,11
6437,4bdb,E.C.2.7.11.1,2,7,11
6438,4bdc,E.C.2.7.11.1,2,7,11
6439,4bdd,E.C.2.7.11.1,2,7,11
6440,4bde,E.C.2.7.11.1,2,7,11
6441,4bdf,E.C.2.7.11.1,2,7,11
6442,4bdg,E.C.2.7.11.1,2,7,11
6443,4bdh,E.C.2.7.11.1,2,7,11
6444,4bdi,E.C.2.7.11.1,2,7,11
6445,4bdj,E.C.2.7.11.1,2,7,11
6446,4bdk,E.C.2.7.11.1,2,7,11
6453,4bfp,E.C.2.4.2.30,2,4,2
6454,4bfr,E.C.2.7.1.153,2,7,1
6455,4bfy,E.C.2.7.1.33,2,7,1
6456,4bfz,E.C.2.7.1.33,2,7,1
6458,4bgg,E.C.2.7.11.30,2,7,11
6459,4bgh,E.C.2.7.11.22,2,7,11
6464,4bhn,E.C.2.7.11.25,2,7,11
6465,4bhz,E.C.2.7.12.1,2,7,12
6466,4bi0,E.C.2.7.12.1,2,7,12
6467,4bi1,E.C.2.7.12.1,2,7,12
6468,4bi2,E.C.2.7.12.1,2,7,12
6471,4bib,E.C.2.7.11.25,2,7,11
6472,4bic,E.C.2.7.11.25,2,7,11
6473,4bid,E.C.2.7.11.25,2,7,11
6474,4bie,E.C.2.7.11.25,2,7,11
6476,4bj9,E.C.2.4.2.30,2,4,2
6477,4bjb,E.C.2.4.2.30,2,4,2
6478,4bjc,E.C.2.4.2.30,2,4,2
6479,4bkj,E.C.2.7.10.1,2,7,10
6496,4bqh,E.C.2.7.7.23,2,7,7
6497,4bqs,E.C.2.7.1.71,2,7,1
6501,4brx,E.C.2.7.10.2,2,7,10
6503,4bs4,E.C.2.4.2.30,2,4,2
6512,4btk,E.C.2.7.11.1,2,7,11
6514,4btm,E.C.2.7.11.1,2,7,11
6520,4bup,E.C.2.1.1.43	 Mus musculus,2,1,1
6523,4byi,E.C.2.7.11.1,2,7,11
6524,4byj,E.C.2.7.11.1,2,7,11
6525,4bzn,E.C.2.7.11.1,2,7,11
6526,4bzo,E.C.2.7.11.1,2,7,11
6536,4c2v,E.C.2.7.11.1,2,7,11
6537,4c35,E.C.2.7.11.11,2,7,11
6538,4c36,E.C.2.7.11.11,2,7,11
6539,4c37,E.C.2.7.11.11,2,7,11
6540,4c38,E.C.2.7.11.11,2,7,11
6541,4c4e,E.C.2.7.12.1,2,7,12
6542,4c4f,E.C.2.7.12.1,2,7,12
6543,4c4g,E.C.2.7.12.1,2,7,12
6544,4c4h,E.C.2.7.12.1,2,7,12
6545,4c4i,E.C.2.7.12.1,2,7,12
6546,4c4j,E.C.2.7.12.1,2,7,12
6548,4c61,E.C.2.7.10.2,2,7,10
6549,4c68,E.C.2.3.1.97,2,3,1
6550,4c6u,E.C.2.3.1.41,2,3,1
6551,4c6v,E.C.2.3.1.41,2,3,1
6552,4c6x,E.C.2.3.1.41,2,3,1
6553,4c6z,E.C.2.3.1.41,2,3,1
6554,4c70,E.C.2.3.1.41,2,3,1
6555,4c71,E.C.2.3.1.41,2,3,1
6556,4c72,E.C.2.3.1.41,2,3,1
6557,4c73,E.C.2.3.1.41,2,3,1
6558,4c7t,E.C.2.7.10.2,2,7,10
6564,4cae,E.C.2.3.1.97,2,3,1
6565,4caf,E.C.2.3.1.97,2,3,1
6571,4cd0,E.C.2.7.10.1,2,7,10
6576,4cdr,E.C.2.4.1.225,2,4,1
6577,4ceb,E.C.2.7.7.7,2,7,7
6578,4cfm,E.C.2.7.11.22,2,7,11
6580,4cfu,E.C.2.7.11.22,2,7,11
6581,4cfv,E.C.2.7.11.22,2,7,11
6582,4cfw,E.C.2.7.11.22,2,7,11
6583,4cfx,E.C.2.7.11.22,2,7,11
6584,4cg8,E.C.2.7.1.32,2,7,1
6585,4cg9,E.C.2.7.1.32,2,7,1
6586,4cga,E.C.2.7.1.32 ,2,7,1
6587,4cgi,E.C.2.7.7.7,2,7,7
6588,4cgj,E.C.2.7.7.7,2,7,7
6591,4cig,E.C.2.7.7.7,2,7,7
6597,4cj4,E.C.2.7.7.7,2,7,7
6599,4cjp,E.C.2.7.7.7,2,7,7
6600,4cjq,E.C.2.7.7.7,2,7,7
6601,4cjr,E.C.2.7.7.7,2,7,7
6602,4ck3,E.C.2.7.7.7,2,7,7
6603,4cki,E.C.2.7.10.1,2,7,10
6604,4ckj,E.C.2.7.10.1,2,7,10
6605,4ckr,E.C.2.7.10.1,2,7,10
6608,4cli,E.C.2.7.10.1,2,7,10
6609,4clj,E.C.2.7.10.1,2,7,10
6612,4cmo,E.C.2.7.10.1,2,7,10
6613,4cmt,E.C.2.7.10.1,2,7,10
6614,4cmu,E.C.2.7.10.1,2,7,10
6615,4cnh,E.C.2.7.10.1,2,7,10
6616,4cp5,E.C.2.7.4.6,2,7,4
6628,4cqg,E.C.2.7.11.1,2,7,11
6636,4crj,E.C.2.7.6.3,2,7,6
6637,4crl,E.C.2.7.11.22,2,7,11
6638,4ctj,E.C.2.1.1.56,2,1,1
6639,4ctk,E.C.2.1.1.56,2,1,1
6643,4cwb,E.C.2.7.6.3,2,7,6
6649,4d0w,E.C.2.7.10.2,2,7,10
6650,4d0x,E.C.2.7.10.2,2,7,10
6651,4d1s,E.C.2.7.10.2,2,7,10
6652,4d2p,E.C.2.7.11.1,2,7,11
6653,4d2r,E.C.2.7.10.1,2,7,10
6654,4d2s,E.C.2.7.12.1,2,7,12
6655,4d2t,E.C.2.7.11.1,2,7,11
6656,4d2v,E.C.2.7.11.1,2,7,11
6657,4d2w,E.C.2.7.11.1,2,7,11
6663,4d8a,E.C.2.5.1.15,2,5,1
6669,4d8z,E.C.2.5.1.15,2,5,1
6670,4d9p,E.C.2.5.1.15,2,5,1
6671,4daf,E.C.2.5.1.15,2,5,1
6672,4dai,E.C.2.5.1.15,2,5,1
6673,4daw,E.C.2.7.11.1,2,7,11
6674,4db7,E.C.2.5.1.15,2,5,1
6675,4dbn,E.C.2.7.11.1,2,7,11
6676,4dce,E.C.2.7.10.1,2,7,10
6687,4de7,E.C.2.4.1.266,2,4,1
6688,4dea,E.C.2.7.11.1,2,7,11
6689,4deb,E.C.2.7.11.1,2,7,11
6690,4ded,E.C.2.7.11.1,2,7,11
6691,4deg,E.C.2.7.10.1,2,7,10
6692,4deh,E.C.2.7.10.1,2,7,10
6693,4dei,E.C.2.7.10.1,2,7,10
6696,4dfl,E.C.2.7.10.2,2,7,10
6697,4dfn,E.C.2.7.10.2,2,7,10
6698,4dfw,E.C.2.7.11.21,2,7,11
6700,4dgg,E.C.2.7.10.2,2,7,10
6701,4dgm,E.C.2.7.11.1,2,7,11
6702,4dgn,E.C.2.7.11.1,2,7,11
6703,6qs5,E.C.2.7.11.1,2,7,11
6706,4dhf,E.C.2.7.11.1,2,7,11
6717,4dli,E.C.2.7.11.24,2,7,11
6718,4dlj,E.C.2.7.11.24,2,7,11
6719,4dmw,E.C.2.4.1,2,4,1
6736,4dru,E.C.2.7.7.48,2,7,7
6741,4dtk,E.C.2.7.11.1,2,7,11
6749,4dvi,E.C.2.4.2.30,2,4,2
6750,4dwb,E.C.2.5.1.10,2,5,1
6751,4dwg,E.C.2.5.1.10,2,5,1
6753,4dxj,E.C.2.5.1.10,2,5,1
6754,4dzw,E.C.2.5.1.10,2,5,1
6755,4dzy,E.C.2.7.11.4,2,7,11
6756,4e1e,E.C.2.5.1.10,2,5,1
6757,4e1z,E.C.2.7.10.2,2,7,10
6758,4e20,E.C.2.7.10.2,2,7,10
6759,4e26,E.C.2.7.11.1,2,7,11
6760,4e28,E.C.2.1.1.45,2,1,1
6774,4e4l,E.C.2.7.10.2,2,7,10
6775,4e4n,E.C.2.7.10.2,2,7,10
6776,4e4x,E.C.2.7.11.1,2,7,11
6778,4e5w,E.C.2.7.10.2,2,7,10
6779,4e67,E.C.2.7.11.21,2,7,11
6780,4e6c,E.C.2.7.11.24,2,7,11
6781,4e6d,E.C.2.7.10.2,2,7,10
6782,4e6q,E.C.2.7.10.2,2,7,10
6785,4e93,E.C.2.7.10.2,2,7,10
6786,4e9c,E.C.2.7.11.21,2,7,11
6787,4e9d,E.C.2.7.11.21,2,7,11
6788,4e9u,E.C.2.5.1.96,2,5,1
6789,4ea1,E.C.2.5.1.96,2,5,1
6790,4ea2,E.C.2.5.1.96,2,5,1
6791,4ear,E.C.2.4.2.1,2,4,2
6792,4eb8,E.C.2.4.2.1,2,4,2
6794,4ebv,E.C.2.7.10.2,2,7,10
6795,4ebw,E.C.2.7.10.2,2,7,10
6797,4eev,E.C.2.7.10.1,2,7,10
6806,4eh2,E.C.2.7.11.24,2,7,11
6807,4eh3,E.C.2.7.11.24,2,7,11
6808,4eh4,E.C.2.7.11.24,2,7,11
6809,4eh5,E.C.2.7.11.24,2,7,11
6810,4eh6,E.C.2.7.11.24,2,7,11
6811,4eh7,E.C.2.7.11.24,2,7,11
6812,4eh8,E.C.2.7.11.24,2,7,11
6813,4eh9,E.C.2.7.11.24,2,7,11
6814,4ehe,E.C.2.7.11.1,2,7,11
6815,4ehg,E.C.2.7.11.1,2,7,11
6816,4ehm,E.C.2.5.1.60,2,5,1
6817,4ehv,E.C.2.7.11.24,2,7,11
6818,4ehz,E.C.2.7.10.2,2,7,10
6819,4ei4,E.C.2.7.10.2,2,7,10
6820,4ej2,E.C.2.4.1.1,2,4,1
6824,4ejn,E.C.2.7.11.1,2,7,11
6825,4ek9,E.C.2.1.1.43,2,1,1
6826,4eke,E.C.2.4.1.1,2,4,1
6827,4ekg,E.C.2.1.1.43,2,1,1
6828,4eki,E.C.2.1.1.43,2,1,1
6829,4eky,E.C.2.4.1.1,2,4,1
6830,4el0,E.C.2.4.1.1,2,4,1
6831,4el5,E.C.2.4.1.1,2,4,1
6832,4el9,E.C.2.7.11.1,2,7,11
6842,4en4,E.C.2.7.1.35,2,7,1
6843,4enx,E.C.2.7.11.1,2,7,11
6844,4eny,E.C.2.7.11.1,2,7,11
6846,4eo6,E.C.2.7.7.48,2,7,7
6847,4eo8,E.C.2.7.7.48,2,7,7
6848,4eoh,E.C.2.7.1.35,2,7,1
6849,4eoi,E.C.2.7.11.22,2,7,11
6850,4eok,E.C.2.7.11.22,2,7,11
6851,4eol,E.C.2.7.11.22,2,7,11
6852,4eon,E.C.2.7.11.22,2,7,11
6853,4eop,E.C.2.7.11.22,2,7,11
6854,4eor,E.C.2.7.11.22,2,7,11
6855,4eos,E.C.2.7.11.22,2,7,11
6859,4eqc,E.C.2.7.11.1,2,7,11
6866,4erk,E.C.2.7.1.0,2,7,1
6867,4erw,E.C.2.7.11.22,2,7,11
6874,4eyj,E.C.2.7.11.24,2,7,11
6875,4eym,E.C.2.7.11.24,2,7,11
6876,4ez3,E.C.2.7.11.22,2,7,11
6877,4ez5,E.C.2.7.11.22,2,7,11
6878,4f08,E.C.2.7.10.2,2,7,10
6879,4f09,E.C.2.7.10.2,2,7,10
6880,4f1l,E.C.2.4.2.30,2,4,2
6881,4f1q,E.C.2.4.2.30,2,4,2
6886,4f4p,E.C.2.7.10.2,2,7,10
6887,4f63,E.C.2.7.10.1,2,7,10
6888,4f64,E.C.2.7.10.1,2,7,10
6889,4f65,E.C.2.7.10.1,2,7,10
6890,4f6s,E.C.2.7.11.22,2,7,11
6891,4f6u,E.C.2.7.11.22,2,7,11
6892,4f6v,E.C.2.5.1.96,2,5,1
6893,4f6w,E.C.2.7.11.22,2,7,11
6894,4f6x,E.C.2.5.1.96,2,5,1
6895,4f70,E.C.2.7.11.22,2,7,11
6896,4f7j,E.C.2.7.11.22,2,7,11
6897,4f7l,E.C.2.7.11.22,2,7,11
6898,4f7n,E.C.2.7.11.22,2,7,11
6899,4f7v,E.C.2.7.6.3,2,7,6
6900,4f9w,E.C.2.7.11.24,2,7,11
6901,4f9y,E.C.2.7.11.24,2,7,11
6902,4fak,E.C.2.1.1.177,2,1,1
6903,4fbe,E.C.2.3.2.5,2,3,2
6904,4fbx,E.C.2.7.11.1,2,7,11
6905,4fc0,E.C.2.7.11.1,2,7,11
6911,4feq,E.C.2.7.10.1,2,7,10
6912,4fev,E.C.2.7.1.95,2,7,1
6913,4few,E.C.2.7.1.95,2,7,1
6914,4ff8,E.C.2.7.10.1,2,7,10
6916,4fgt,E.C.2.1.1.45,2,1,1
6918,4fgz,E.C.2.1.1.103,2,1,1
6919,4fic,E.C.2.7.10.2,2,7,10
6921,4fk6,E.C.2.7.10.2,2,7,10
6922,4fk7,E.C.2.4.2,2,4,2
6924,4fl1,E.C.2.7.10.2,2,7,10
6925,4fl2,E.C.2.7.10.2,2,7,10
6926,4fl3,E.C.2.7.10.2,2,7,10
6933,4fmq,E.C.2.7.11.24,2,7,11
6934,4fmu,E.C.2.1.1.43,2,1,1
6936,4fny,E.C.2.7.10.1,2,7,10
6937,4fnz,E.C.2.7.10.1,2,7,10
6938,4fob,E.C.2.7.10.1,2,7,10
6939,4foc,E.C.2.7.10.1,2,7,10
6940,4fod,E.C.2.7.10.1,2,7,10
6952,4ft2,E.C.2.1.1.37,2,1,1
6954,4fvq,E.C.2.7.10.2,2,7,10
6955,4fvr,E.C.2.7.10.2,2,7,10
6956,4fxf,E.C.2.7.1.40,2,7,1
6957,4fxj,E.C.2.7.1.40,2,7,1
6958,4fxp,E.C.2.7.1.25,2,7,1
6959,4fxq,E.C.2.4.2,2,4,2
6962,4fyo,E.C.2.7.10.2,2,7,10
6965,4fz6,E.C.2.7.10.2,2,7,10
6973,4g16,E.C.2.7.11.1,2,7,11
6974,4g17,E.C.2.7.11.1,2,7,11
6976,4g2f,E.C.2.7.10.1,2,7,10
6982,4g31,E.C.2.7.11.1,2,7,11
6983,4g34,E.C.2.7.11.1,2,7,11
6984,4g3e,E.C.2.7.11.25,2,7,11
6985,4g3f,E.C.2.7.11.25,2,7,11
6986,4g3g,E.C.2.7.11.25,2,7,11
6994,4g9c,E.C.2.7.11.1,2,7,11
6996,4gb9,E.C.2.7.1.153,2,7,1
6997,4gcj,E.C.2.7.11.22,2,7,11
7003,4gfd,E.C.2.7.4.9,2,7,4
7004,4gfm,E.C.2.7.10.2,2,7,10
7006,4gfo,E.C.2.7.10.2,2,7,10
7007,4gg5,E.C.2.7.10.1,2,7,10
7008,4gg7,E.C.2.7.10.1,2,7,10
7013,4gih,E.C.2.7.10.2,2,7,10
7014,4gii,E.C.2.7.10.2,2,7,10
7015,4giu,E.C.2.4.2.18,2,4,2
7016,4gj2,E.C.2.7.10.2,2,7,10
7017,4gj3,E.C.2.7.10.2,2,7,10
7026,4gk2,E.C.2.7.10.1,2,7,10
7027,4gk3,E.C.2.7.10.1,2,7,10
7028,4gk4,E.C.2.7.10.1,2,7,10
7030,4gkh,E.C.2.7.1.95,2,7,1
7031,4gki,E.C.2.7.1.95,2,7,1
7032,4gkm,E.C.2.4.2.18,2,4,2
7036,4gmc,E.C.2.7.7.48,2,7,7
7037,4gmy,E.C.2.7.10.2,2,7,10
7038,4gne,E.C.2.1.1.43,2,1,1
7039,4gnf,E.C.2.1.1.43,2,1,1
7040,4gng,E.C.2.1.1.43,2,1,1
7048,4gs6,E.C.2.7.11.25,2,7,11
7051,4gsy,E.C.2.7.4.9,2,7,4
7052,4gts,E.C.2.5.1.60,2,5,1
7053,4gtt,E.C.2.5.1.60,2,5,1
7054,4gtv,E.C.2.5.1.60,2,5,1
7055,4gu6,E.C.2.7.10.2,2,7,10
7056,4gu9,E.C.2.7.10.2,2,7,10
7057,4gue,E.C.2.7.11.1,2,7,11
7060,4gv1,E.C.2.7.11.1,2,7,11
7062,4gvm,E.C.2.7.7.49,2,7,7
7064,4gw6,E.C.2.7.7.49,2,7,7
7065,4gw8,E.C.2.7.11.1,2,7,11
7069,4gz3,E.C.2.4.1.255,2,4,1
7072,4h1j,E.C.2.7.10.2,2,7,10
7073,4h1m,E.C.2.7.10.2,2,7,10
7074,4h2j,E.C.2.5.1.31,2,5,1
7075,4h2m,E.C.2.5.1.31,2,5,1
7076,4h2o,E.C.2.5.1.31,2,5,1
7077,4h36,E.C.2.7.11.24,2,7,11
7078,4h38,E.C.2.5.1.31,2,5,1
7079,4h39,E.C.2.7.11.24,2,7,11
7080,4h3a,E.C.2.5.1.31,2,5,1
7081,4h3b,E.C.2.7.11.24,2,7,11
7082,4h3c,E.C.2.5.1.31,2,5,1
7087,4h3q,E.C.2.7.11.24,2,7,11
7092,4h58,E.C.2.7.11.1,2,7,11
7093,4h5c,E.C.2.5.1.1,2,5,1
7094,4h71,E.C.2.7.11.21,2,7,11
7095,4h7q,E.C.2.7.11.4,2,7,11
7096,4h81,E.C.2.7.11.4,2,7,11
7097,4h85,E.C.2.7.11.4,2,7,11
7101,4hco,E.C.2.7.11.21,2,7,11
7102,4hct,E.C.2.7.10.2,2,7,10
7103,4hcu,E.C.2.7.10.2,2,7,10
7104,4hcv,E.C.2.7.10.2,2,7,10
7106,4hdc,E.C.2.7.4.9,2,7,4
7111,4hej,E.C.2.7.4.9,2,7,4
7117,4hge,E.C.2.7.10.2,2,7,10
7118,4hgl,E.C.2.7.11.1,2,7,11
7119,4hgs,E.C.2.7.11.1,2,7,11
7120,4hhy,E.C.2.4.2.30,2,4,2
7121,4hhz,E.C.2.4.2.30,2,4,2
7122,4hj2,E.C.2.5.1.18,2,5,1
7123,4hki,E.C.2.4.2.30,2,4,2
7124,4hkk,E.C.2.4.2.30,2,4,2
7125,4hkn,E.C.2.4.2.30,2,4,2
7127,4hl5,E.C.2.4.2.30,2,4,2
7129,4hlc,E.C.2.7.4.9,2,7,4
7130,4hld,E.C.2.7.4.9,2,7,4
7131,4hlf,E.C.2.4.2.30,2,4,2
7132,4hlg,E.C.2.4.2.30,2,4,2
7133,4hlh,E.C.2.4.2.30,2,4,2
7134,4hlk,E.C.2.4.2.30,2,4,2
7135,4hlm,E.C.2.4.2.30,2,4,2
7136,4hmh,E.C.2.4.2.30,2,4,2
7138,4hni,E.C.2.7.11.1,2,7,11
7142,4hra,E.C.2.1.1.43,2,1,1
7145,4hso,E.C.2.5.1.54,2,5,1
7156,4hvd,E.C.2.7.10.2,2,7,10
7157,4hvg,E.C.2.7.10.2,2,7,10
7158,4hvh,E.C.2.7.10.2,2,7,10
7159,4hvi,E.C.2.7.10.2,2,7,10
