,PDB code,EC number,Class,Subclass,Subsubclass
8401,4rn6,E.C.3.4.21.5,3,4,21
8405,4rqz,E.C.3.4.21.107,3,4,21
8410,4rrn,E.C.3.4.23.46,3,4,23
8411,4rro,E.C.3.4.23.46,3,4,23
8414,4rrs,E.C.3.4.23.46,3,4,23
8438,4ryc,E.C.3.4.23.15,3,4,23
8439,4ryd,E.C.3.4.21.75,3,4,21
8440,4ryg,E.C.3.4.23.15,3,4,23
8442,4rz1,E.C.3.4.23.15,3,4,23
8443,4s1g,E.C.3.4.23.15,3,4,23
8460,4tln,E.C.3.4.24.27,3,4,24
8464,4tmn,E.C.3.4.24.27,3,4,24
8473,4trw,E.C.3.4.23.46,3,4,23
8474,4trz,E.C.3.4.23.46,3,4,23
8489,4tww,E.C.3.4.22.69,3,4,22
8490,4twy,E.C.3.4.22.69,3,4,22
8495,4ty6,E.C.3.4.21.27,3,4,21
8496,4ty7,E.C.3.4.21.27,3,4,21
8505,4u0g,E.C.3.4.21.92,3,4,21
8512,4u1b,E.C.3.4.11.18,3,4,11
8513,4u2w,E.C.3.4.21.4,3,4,21
8520,4u69,E.C.3.4.11.18,3,4,11
8521,4u6c,E.C.3.4.11.18,3,4,11
8522,4u6e,E.C.3.4.11.18,3,4,11
8524,4u6w,E.C.3.4.11.18,3,4,11
8525,4u6z,E.C.3.4.11.18,3,4,11
8526,4u70,E.C.3.4.11.18,3,4,11
8527,4u71,E.C.3.4.11.18,3,4,11
8528,4u73,E.C.3.4.11.18,3,4,11
8532,4u8w,E.C.3.4.23.16,3,4,23
8543,4ufd,E.C.3.4.21.5,3,4,21
8544,4ufe,E.C.3.4.21.5,3,4,21
8545,4uff,E.C.3.4.21.5,3,4,21
8546,4ufg,E.C.3.4.21.5,3,4,21
8563,4uia,E.C.3.4.17.2,3,4,17
8564,4uib,E.C.3.4.17.2,3,4,17
8632,4vgc,E.C.3.4.21.1,3,4,21
8663,4wf6,E.C.3.4.24.83,3,4,24
8673,4wk7,E.C.3.4.24.82,3,4,24
8676,4wke,E.C.3.4.24.82,3,4,24
8677,4wki,E.C.3.4.24.82,3,4,24
8697,4wph,E.C.3.4.19.12 ,3,4,19
8706,4wtu,E.C.3.4.23.46,3,4,23
8717,4wx4,E.C.3.4.22.39,3,4,22
8718,4wx6,E.C.3.4.22.39,3,4,22
8719,4wx7,E.C.3.4.22.39,3,4,22
8720,4wxi,E.C.3.4.21.27,3,4,21
8721,4wy1,E.C.3.4.23.46,3,4,23
8722,4wy3,E.C.3.4.22.-,3,4,22
8723,4wy6,E.C.3.4.23.46,3,4,23
8732,4wzv,E.C.3.4.24.35,3,4,24
8735,4x1n,E.C.3.4.21.73,3,4,21
8736,4x1p,E.C.3.4.21.73,3,4,21
8737,4x1q,E.C.3.4.21.73,3,4,21
8738,4x1r,E.C.3.4.21.73,3,4,21
8739,4x1s,E.C.3.4.21.73,3,4,21
8742,4x2l,E.C.3.4.23.46,3,4,23
8743,4x3r,E.C.3.4.17.21,3,4,17
8751,4x6h,E.C.3.4.22.38,3,4,22
8752,4x6i,E.C.3.4.22.38,3,4,22
8753,4x6j,E.C.3.4.22.38,3,4,22
8755,4x6m,E.C.3.4.21.27,3,4,21
8756,4x6n,E.C.3.4.21.27,3,4,21
8757,4x6o,E.C.3.4.21.27,3,4,21
8758,4x6p,E.C.3.4.21.27,3,4,21
8762,4x7i,E.C.3.4.23.46,3,4,23
8771,4x8s,E.C.3.4.21.21,3,4,21
8772,4x8t,E.C.3.4.21.21,3,4,21
8773,4x8u,E.C.3.4.21.21,3,4,21
8774,4x8v,E.C.3.4.21.21,3,4,21
8778,4xbb,E.C.3.4.22.66,3,4,22
8779,4xbd,E.C.3.4.22.66,3,4,22
8781,4xct,E.C.3.4.24.35,3,4,24
8801,4xkx,E.C.3.4.23.46,3,4,23
8802,4xm6,E.C.3.4.24.83,3,4,24
8803,4xm7,E.C.3.4.24.83,3,4,24
8804,4xm8,E.C.3.4.24.83,3,4,24
8827,4xx3,E.C.3.4.23.15 ,3,4,23
8828,4xx4,E.C.3.4.23.15 ,3,4,23
8830,4xxs,E.C.3.4.23.46,3,4,23
8845,4y38,E.C.3.4.23.22,3,4,23
8846,4y3j,E.C.3.4.23.22,3,4,23
8847,4y3y,E.C.3.4.23.22,3,4,23
8849,4y4g,E.C.3.4.23.22,3,4,23
8850,4y4j,E.C.3.4.23.22,3,4,23
8857,4y6m,E.C.3.4.23.39,3,4,23
8862,4y79,E.C.3.4.21.6,3,4,21
8868,4y8x,E.C.3.4.21.27 ,3,4,21
8869,4y8y,E.C.3.4.21.27,3,4,21
8870,4y8z,E.C.3.4.21.27 ,3,4,21
8872,4ya8,E.C.3.4.23.39,3,4,23
8881,4ybi,E.C.3.4.23.46,3,4,23
8898,4ye3,E.C.3.4.23.16,3,4,23
8899,4yes,E.C.3.4.21.5,3,4,21
8903,4yhq,E.C.3.4.23.16,3,4,23
8920,4ynl,E.C.3.4.21.-,3,4,21
8923,4yog,E.C.3.4.22.-,3,4,22
8924,4yoi,E.C.3.4.22.-,3,4,22
8925,4yoj,E.C.3.4.22.-,3,4,22
8939,4ysi,E.C.3.4.19.12,3,4,19
8940,4yt6,E.C.3.4.21.21,3,4,21
8941,4yt7,E.C.3.4.21.21,3,4,21
8954,4yv8,E.C.3.4.22.38,3,4,22
8972,4yzu,E.C.3.4.21.22,3,4,21
8974,4z0k,E.C.3.4.21.22,3,4,21
8982,4z22,E.C.3.4.23.39,3,4,23
8995,4z7i,E.C.3.4.11.3,3,4,11
9002,4zae,E.C.3.4.21.22,3,4,21
9008,4ze6,E.C.3.4.23.22,3,4,23
9018,4zhl,E.C.3.4.21.73,3,4,21
9019,4zhm,E.C.3.4.21.73,3,4,21
9021,4zip,E.C.3.4.23.16,3,4,23
9025,4zla,E.C.3.4.11.1,3,4,11
9027,4zls,E.C.3.4.23.16,3,4,23
9034,4zpe,E.C.3.4.23.46,3,4,23
9035,4zpf,E.C.3.4.23.46,3,4,23
9036,4zpg,E.C.3.4.23.46,3,4,23
9037,4zqt,E.C.3.4.11.-,3,4,11
9038,4zro,E.C.3.4.22.-,3,4,22
9046,4zsm,E.C.3.4.23.46,3,4,23
9047,4zsp,E.C.3.4.23.46,3,4,23
9048,4zsq,E.C.3.4.23.46,3,4,23
9049,4zsr,E.C.3.4.23.46,3,4,23
9063,4zw3,E.C.3.4.11,3,4,11
9064,4zw5,E.C.3.4.11,3,4,11
9065,4zw6,E.C.3.4.11,3,4,11
9066,4zw7,E.C.3.4.11,3,4,11
9067,4zw8,E.C.3.4.1,3,4,1
9073,4zx3,E.C.3.4.11,3,4,11
9074,4zx4,E.C.3.4.11,3,4,11
9075,4zx5,E.C.3.4.11,3,4,11
9076,4zx6,E.C.3.4.11,3,4,11
9077,4zx8,E.C.3.4.11.1,3,4,11
9078,4zx9,E.C.3.4.11.1,3,4,11
9079,4zxx,E.C.3.4.21.21,3,4,21
9080,4zxy,E.C.3.4.21.21,3,4,21
9081,4zy0,E.C.3.4.11.1,3,4,11
9082,4zy1,E.C.3.4.11.1,3,4,11
9083,4zy2,E.C.3.4.11.1,3,4,11
9090,4zyq,E.C.3.4.11.1,3,4,11
9132,5a8x,E.C.3.4.21.37,3,4,21
9133,5a8y,E.C.3.4.21.37,3,4,21
9134,5a8z,E.C.3.4.21.37,3,4,21
9168,5ahj,E.C.3.4.25.1,3,4,25
9254,5apr,E.C.3.4.23.6,3,4,23
9286,5bot,E.C.3.4.24.-,3,4,24
9287,5boy,E.C.3.4.24,3,4,24
9288,5bpa,E.C.3.4.24.-,3,4,24
9296,5bry,E.C.3.4.23.16,3,4,23
9297,5bs4,E.C.3.4.23.16,3,4,23
9318,5c1x,E.C.3.4.22.28,3,4,22
9319,5c1y,E.C.3.4.22.28,3,4,22
9320,5c20,E.C.3.4.22.28,3,4,22
9364,5clm,E.C.3.4.23.46,3,4,23
9365,5cls,E.C.3.4.11.18,3,4,11
9382,5cuh,E.C.3.4.24.35,3,4,24
9385,5cxa,E.C.3.4.24.65,3,4,24
9390,5czm,E.C.3.4.24.65,3,4,24
9396,5d1s,E.C.3.4.24.83,3,4,24
9397,5d1t,E.C.3.4.24.83,3,4,24
9398,5d1u,E.C.3.4.24.83,3,4,24
9399,5d29,E.C.3.4.17.21,3,4,17
9400,5d3c,E.C.3.4.24.65,3,4,24
9401,5d6e,E.C.3.4.11.18,3,4,11
9402,5d6f,E.C.3.4.11.18,3,4,11
9416,5dg6,E.C.3.4.22.66,3,4,22
9417,5dgj,E.C.3.4.22.66,3,4,22
9439,5dl1,E.C.3.4.21.92,3,4,21
9473,5e0g,E.C.3.4.22.66,3,4,22
9474,5e0h,E.C.3.4.22.66,3,4,22
9475,5e0j,E.C.3.4.22.66,3,4,22
9486,5e2o,E.C.3.4.21.27,3,4,21
9487,5e2p,E.C.3.4.21.27,3,4,21
9488,5e2q,E.C.3.4.14.4,3,4,14
9491,5e3a,E.C.3.4.14.4,3,4,14
9519,5eg4,E.C.3.4.21.4 ,3,4,21
9521,5egm,E.C.3.4.21.22,3,4,21
9547,5ely,E.C.3.4.17.21,3,4,17
9559,5eok,E.C.3.4.21.27,3,4,21
9567,5er1,E.C.3.4.23.22,3,4,23
9568,5er2,E.C.3.4.23.22,3,4,23
9571,5est,E.C.3.4.21.36,3,4,21
9596,5exl,E.C.3.4.21.27,3,4,21
9597,5exm,E.C.3.4.21.27,3,4,21
9598,5exn,E.C.3.4.21.27,3,4,21
9606,5f02,E.C.3.4.22.15,3,4,22
9620,5f5b,E.C.3.4.21.105,3,4,21
9630,5fah,E.C.3.4.21.117,3,4,21
9636,5fbe,E.C.3.4.21.46,3,4,21
9637,5fbi,E.C.3.4.21.46,3,4,21
9640,5fck,E.C.3.4.21.46,3,4,21
9655,5fiv,E.C.3.4.23.16,3,4,23
9732,5h8x,E.C.3.4.24.34,3,4,24
9733,5hct,E.C.3.4.23.22 ,3,4,23
9774,5htz,E.C.3.4.23.46,3,4,23
9775,5hu0,E.C.3.4.23.46,3,4,23
9776,5hu1,E.C.3.4.23.46,3,4,23
9778,5hvp,E.C.3.4.23.16,3,4,23
9788,5i0l,E.C.3.4.24.65,3,4,24
9789,5i12,E.C.3.4.24.65,3,4,24
9793,5i25,E.C.3.4.21.27,3,4,21
9796,5i2z,E.C.3.4.24.65,3,4,24
9797,5i3m,E.C.3.4.24.65,3,4,24
9798,5i43,E.C.3.4.24.65,3,4,24
9799,5i4o,E.C.3.4.24.65 ,3,4,24
9802,5i7u,E.C.3.4.14.5,3,4,14
9840,5ism,E.C.3.4.14.5,3,4,14
9879,5j8x,E.C.3.4.16.4,3,4,16
9904,5jfr,E.C.3.4.11.18,3,4,11
9908,5ji6,E.C.3.4.11.18,3,4,11
9924,5js3,E.C.3.4.24.27,3,4,24
9927,5jss,E.C.3.4.24.27,3,4,24
9929,5jt9,E.C.3.4.24.27,3,4,24
9930,5jvi,E.C.3.4.24.27,3,4,24
9931,5jxn,E.C.3.4.24.27,3,4,24
9943,5k0h,E.C.3.4.21.6 ,3,4,21
9967,5kby,E.C.3.4.14.5,3,4,14
9979,5koq,E.C.3.4.23.15 ,3,4,23
9980,5kos,E.C.3.4.23.15,3,4,23
10003,5l2y,E.C.3.4.21.21,3,4,21
10004,5l2z,E.C.3.4.21.21 ,3,4,21
10005,5l30,E.C.3.4.21.21 ,3,4,21
10011,5l7f,E.C.3.4.24.65,3,4,24
10023,5lgo,E.C.3.4.21.4 ,3,4,21
10024,5lh4,E.C.3.4.21.4,3,4,21
10025,5lh8,E.C.3.4.21.4 ,3,4,21
10026,5lif,E.C.3.4.24.27,3,4,24
10039,5lpr,E.C.3.4.21.12,3,4,21
10041,5lrg,E.C.3.4.17.2 ,3,4,17
10049,5lwd,E.C.3.4.24.27,3,4,24
10058,5lyw,E.C.3.4.11.18,3,4,11
10059,5lyx,E.C.3.4.11.18,3,4,11
10075,5m4q,E.C.3.4.13.9,3,4,13
10082,5m5q,E.C.3.4.-.-,3,4,-
10091,5mae,E.C.3.4.22.15,3,4,22
10092,5maj,E.C.3.4.22.15,3,4,22
10095,5mby,E.C.3.4.13.9,3,4,13
10098,5mfr,E.C.3.4.11.2,3,4,11
10099,5mfs,E.C.3.4.11.2,3,4,11
10100,5mft,E.C.3.4.11.2,3,4,11
10107,5mim,E.C.3.4.21.75,3,4,21
10120,5mn1,E.C.3.4.21.4,3,4,21
10121,5mnb,E.C.3.4.21.4,3,4,21
10122,5mnc,E.C.3.4.21.4,3,4,21
10123,5mng,E.C.3.4.21.4,3,4,21
10124,5mnh,E.C.3.4.21.4,3,4,21
10125,5mnn,E.C.3.4.21.4,3,4,21
10126,5mno,E.C.3.4.21.4,3,4,21
10127,5mnr,E.C.3.4.24.27,3,4,24
10128,5mnx,E.C.3.4.21.4,3,4,21
10129,5mny,E.C.3.4.21.4,3,4,21
10130,5mo0,E.C.3.4.21.4,3,4,21
10131,5mo2,E.C.3.4.21.4,3,4,21
10132,5mon,E.C.3.4.21.4,3,4,21
10133,5moo,E.C.3.4.21.4,3,4,21
10134,5moq,E.C.3.4.21.4,3,4,21
10135,5mos,E.C.3.4.21.4,3,4,21
10140,5mqy,E.C.3.4.22.15,3,4,22
10147,5mt0,E.C.3.4.21.46,3,4,21
10148,5mt4,E.C.3.4.21.46,3,4,21
10165,5n2t,E.C.3.4.24.27,3,4,24
10166,5n2x,E.C.3.4.24.27,3,4,24
10167,5n2z,E.C.3.4.24.27,3,4,24
10168,5n31,E.C.3.4.24.27,3,4,24
10169,5n34,E.C.3.4.24.27,3,4,24
10170,5n3v,E.C.3.4.24.27,3,4,24
10172,5n3y,E.C.3.4.24.27,3,4,24
10182,5n9r,E.C.3.4.19.12,3,4,19
10184,5n9t,E.C.3.4.19.12,3,4,19
10188,5nar,E.C.3.4.21.46,3,4,21
10190,5naw,E.C.3.4.21.46,3,4,21
10191,5nb6,E.C.3.4.21.46,3,4,21
10192,5nb7,E.C.3.4.21.46,3,4,21
10193,5nba,E.C.3.4.21.46,3,4,21
10205,5nge,E.C.3.4.19.12,3,4,19
10206,5ngf,E.C.3.4.19.12,3,4,19
10294,5o7e,E.C.3.4.24.3,3,4,24
10306,5of0,E.C.3.4.17.21,3,4,17
10312,5oje,E.C.3.4.23.22,3,4,23
10362,5q0d,E.C.3.4.21.27,3,4,21
10363,5q0e,E.C.3.4.21.27,3,4,21
10364,5q0f,E.C.3.4.21.27,3,4,21
10365,5q0g,E.C.3.4.21.27,3,4,21
10366,5q0h,E.C.3.4.21.27,3,4,21
10439,5qbv,E.C.3.4.22.27,3,4,22
10440,5qby,E.C.3.4.22.27,3,4,22
10441,5qc4,E.C.3.4.22.27,3,4,22
10442,5qck,E.C.3.4.21.27,3,4,21
10443,5qcl,E.C.3.4.21.27,3,4,21
10444,5qcm,E.C.3.4.21.27,3,4,21
10445,5qcn,E.C.3.4.21.27,3,4,21
10452,5sxn,E.C.3.4.23.15,3,4,23
10453,5sy2,E.C.3.4.23.15,3,4,23
10454,5sy3,E.C.3.4.23.15,3,4,23
10465,5sz9,E.C.3.4.23.15,3,4,23
10471,5t1u,E.C.3.4.23.46,3,4,23
10472,5t1w,E.C.3.4.23.46,3,4,23
10486,5t4b,E.C.3.4.14.5 ,3,4,14
10487,5t4e,E.C.3.4.14.5 ,3,4,14
10488,5t4f,E.C.3.4.14.5 ,3,4,14
10489,5t4h,E.C.3.4.14.5 ,3,4,14
10493,5tca,E.C.3.4.21.46,3,4,21
10494,5tcc,E.C.3.4.21.46 ,3,4,21
10497,5tjx,E.C.3.4.21.34,3,4,21
10501,5tln,E.C.3.4.24.27,3,4,24
10502,5tmn,E.C.3.4.24.27,3,4,24
10521,5upj,E.C.3.4.23.16,3,4,23
10522,5ux4,E.C.3.4.23.5,3,4,23
10582,6apr,E.C.3.4.23.6,3,4,23
10597,6bh8,E.C.3.4.24.84,3,4,24
10610,6bsl,E.C.3.4.24.19,3,4,24
10611,6bsm,E.C.3.4.24.19,3,4,24
10613,6bto,E.C.3.4.24.19,3,4,24
10618,6c0s,E.C.3.4.21.27,3,4,21
10657,6cha,E.C.3.4.21.1,3,4,21
10677,6cpa,E.C.3.4.17.1,3,4,17
10705,6dhc,E.C.3.4.23.46,3,4,23
10731,6ea1,E.C.3.4.11.-,3,4,11
10732,6ea2,E.C.3.4.11.-,3,4,11
10733,6eaa,E.C.3.4.11.-,3,4,11
10734,6eab,E.C.3.4.11.-,3,4,11
10751,6ej2,E.C.3.4.23.46,3,4,23
10752,6ej3,E.C.3.4.23.46,3,4,23
10757,6eo8,E.C.3.4.21.5,3,4,21
10758,6eo9,E.C.3.4.21.5,3,4,21
10759,6eqm,E.C.3.4.23.46,3,4,23
10760,6eqv,E.C.3.4.21.75,3,4,21
10761,6eqw,E.C.3.4.21.75,3,4,21
10762,6eqx,E.C.3.4.21.75,3,4,21
10774,6fiv,E.C.3.4.23.16,3,4,23
10783,6gch,E.C.3.4.21.1,3,4,21
10792,6h7y,E.C.3.4.17.21,3,4,17
10793,6h7z,E.C.3.4.17.21,3,4,17
10794,6hkj,E.C.3.4.17.21,3,4,17
10795,6hkz,E.C.3.4.17.21,3,4,17
10796,6lpr,E.C.3.4.21.12,3,4,21
10797,6m8w,E.C.3.4.23.33,3,4,23
10798,6m8y,E.C.3.4.23.33,3,4,23
10799,6m9c,E.C.3.4.23.33,3,4,23
10800,6m9d,E.C.3.4.23.33,3,4,23
10801,6m9f,E.C.3.4.23.33,3,4,23
10807,6upj,E.C.3.4.23.16,3,4,23
10808,7cpa,E.C.3.4.17.1,3,4,17
10809,7gch,E.C.3.4.21.1,3,4,21
10811,7hvp,E.C.3.4.23.16,3,4,23
10812,7kme,E.C.3.4.21.5,3,4,21
10813,7lpr,E.C.3.4.21.12,3,4,21
10815,7upj,E.C.3.4.23.16,3,4,23
10816,830c,E.C.3.4.24.-,3,4,24
10818,8cpa,E.C.3.4.17.1,3,4,17
10820,8hvp,E.C.3.4.23.16,3,4,23
10821,8lpr,E.C.3.4.21.12,3,4,21
10822,966c,E.C.3.4.24.-,3,4,24
10823,9hvp,E.C.3.4.23.16,3,4,23
10825,9lpr,E.C.3.4.21.12,3,4,21
10826,6rot,E.C.3.4.21.5,3,4,21
10827,6rni,E.C.3.4.14.1,3,4,14
10828,6rne,E.C.3.4.14.1,3,4,14
10829,6rn9,E.C.3.4.14.1,3,4,14
10830,6rn7,E.C.3.4.14.1,3,4,14
10831,6rn6,E.C.3.4.14.1,3,4,14
10834,6rk4,E.C.3.4.24.75,3,4,24
10855,6qs1,E.C.3.4.15.1,3,4,15
10874,6qmt,E.C.3.4.21.46,3,4,21
10875,6qmr,E.C.3.4.21.46,3,4,21
10881,6qhc,E.C.3.4.21,3,4,21
10882,6qhb,E.C.3.4.21,3,4,21
10883,6qha,E.C.3.4.21,3,4,21
10884,6qh9,E.C.3.4.21,3,4,21
10892,6qfh,E.C.3.4.21,3,4,21
10893,6qfg,E.C.3.4.21,3,4,21
10894,6qff,E.C.3.4.21,3,4,21
10895,6qfe,E.C.3.4.21,3,4,21
10896,6qef,E.C.3.4.11.18,3,4,11
10898,6qed,E.C.3.4.11.18,3,4,11
10926,6pz4,E.C.3.4.23.46,3,4,23
10945,6pka,E.C.3.4.21.92,3,4,21
10987,6ode,E.C.3.4.25.1,3,4,25
10988,6od6,E.C.3.4.23.46,3,4,23
10989,6ocz,E.C.3.4.25.1,3,4,25
10990,6ocw,E.C.3.4.25.1,3,4,25
11008,6o1g,E.C.3.4.21.34,3,4,21
11026,6nv9,E.C.3.4.23.46,3,4,23
11027,6nv7,E.C.3.4.23.46,3,4,23
11047,6nmb,E.C.3.4.21.73,3,4,21
11065,6mq3,E.C.3.4.24.56,3,4,24
11083,6ic7,E.C.3.4.14.1,3,4,14
11084,6ic6,E.C.3.4.14.1,3,4,14
11085,6ic5,E.C.3.4.14.1,3,4,14
11094,6h4a,E.C.3.4.22,3,4,22
11099,6gbw,E.C.3.4.21.5,3,4,21
11100,6g9s,E.C.3.4.16.4,3,4,16
11101,6g9f,E.C.3.4.16.4,3,4,16
11125,6f7i,E.C.3.4.22,3,4,22
11129,6ety,E.C.3.4.17.21,3,4,17
11146,6eds,E.C.3.4.24.56,3,4,24
11152,6e5b,E.C.3.4.25.1,3,4,25
11153,6e3z,E.C.3.4.23.46,3,4,23
11183,6d40,E.C.3.4.21.7,3,4,21
11184,6d3z,E.C.3.4.21.7,3,4,21
11185,6d3y,E.C.3.4.21.7,3,4,21
11186,6d3x,E.C.3.4.21.7,3,4,21
11213,6byz,E.C.3.4.24.56,3,4,24
11214,6bvh,E.C.3.4.21.4,3,4,21
11219,6bfp,E.C.3.4.21.4,3,4,21
11230,6ahs,E.C.3.4.21.117,3,4,21
11245,6a8n,E.C.3.4.21.73,3,4,21
11246,6a8g,E.C.3.4.21.73,3,4,21
11269,5yr6,E.C.3.4.11.18,3,4,11
11270,5yr5,E.C.3.4.11.18,3,4,11
11271,5yr4,E.C.3.4.11.18,3,4,11
11276,5ykp,E.C.3.4.11.18,3,4,11
11277,5y7k,E.C.3.4.14.5,3,4,14
11278,5y7j,E.C.3.4.14.5,3,4,14
11279,5y7h,E.C.3.4.14.5,3,4,14
11313,5qtu,E.C.3.4.21.27,3,4,21
11314,5qtt,E.C.3.4.21.27,3,4,21
11315,5qqp,E.C.3.4.21.27,3,4,21
11316,5qqo,E.C.3.4.21.27,3,4,21
11324,5ok6,E.C.3.4.19.12,3,4,19
11336,5nat,E.C.3.4.21.46,3,4,21
11337,5lpd,E.C.3.4.21.5,3,4,21
11339,5lce,E.C.3.4.21.5,3,4,21
11342,5jzy,E.C.3.4.21.5,3,4,21
11347,5jfd,E.C.3.4.21.5,3,4,21
11356,6qeg,E.C.3.4.11.18,3,4,11
11358,6nw3,E.C.3.4.23.46,3,4,23
11399,6un1,E.C.3.4.16.4,3,4,16
11400,6un3,E.C.3.4.16.4,3,4,16
11401,6uvp,E.C.3.4.23.46,3,4,23
11402,6uvv,E.C.3.4.23.46,3,4,23
11403,6uvy,E.C.3.4.23.46,3,4,23
11404,6uwp,E.C.3.4.23.46,3,4,23
11405,6uwv,E.C.3.4.23.46,3,4,23
