PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
4hu1,0,0,1,10,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,20,4,2.628354257856,-0.5773479071662,131.29
3uzj,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0.911562191191,-0.2639085613067,37.08
2aog,2,0,0,17,0,0,0,0,0,2,0,9,3,2,1,0,0,0,0,0,2,1,7,0,0,0,54,30,7.309435936702,-0.3850518263384,332.16
5vb6,0,0,3,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,37,7,6.924812671003,5.0106922037659,65.54
5ovp,0,1,0,11,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,2,7,2,0,0,49,22,5.575344645951,-0.909381315969199,298.28
4m8y,0,0,2,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,4,0,0,0,49,20,7.477455059031,3.0138688635617,186.58
1hdq,0,1,1,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,2,0,0,16,4,2.061637981323,-0.0841040003305997,101.49
6dj7,0,0,2,18,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,40,12,6.041015519382,2.4613870406583,148.8
2xbx,0,0,2,12,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,36,6,3.884909871467,1.14490904512494,124.27
3m40,0,0,2,8,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,21,4,3.428067127805,0.4589502285101,152.17
1v2r,0,0,2,14,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,3,1,0,0,30,10,4.472299996889,1.6034655281197,159.82
1v2u,0,0,1,6,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,9,1,1.908126668818,1.4213652516236,49.87
4nyf,0,1,3,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,27,5,6.463614043742,5.1484638033076,62.25
1o36,1,2,4,15,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,1,1,1,2,4,0,0,36,8,5.239430439654,2.8161518878809,226.11
2x00,1,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,37,1,5.354518939046,2.5832017108762,69.73
1fv0,0,1,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,0,0,26,3,4.391801322768,2.944611067281,133.87
3uw4,1,0,2,14,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,3,0,0,0,35,8,5.40943256663,3.0113647375236,149.14
5j20,0,0,3,14,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,3,2,0,0,0,31,5,4.83804426281,3.1968386242674,118.61
5eek,0,0,1,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,22,6,3.734857011323,1.6346517449751,69.64
4nh8,0,0,2,11,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,0,29,4,4.048021555242,1.9518840486529,86.35
3sio,1,0,1,12,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,2,1,0,0,49,10,4.202567240764,0.453327922732701,145.5
1y6q,2,0,0,3,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,1,0,0,1,0,20,4,1.105096247151,-2.31474985549,114.68
1iih,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,11,4,0.249101482818,-1.9694415723674,142.59
3ekx,1,0,1,17,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,3,0,1,0,40,10,6.839802970703,4.3065957368942,125.24
2wc4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,4,0,0,1,0,22,7,4.17737004629,0.959576334708,121.82
1gjc,0,0,2,12,0,0,0,0,0,1,0,0,2,0,1,0,0,3,0,0,1,1,0,0,0,0,25,3,3.931101768026,2.6031126480711,94.82
5om7,1,0,2,13,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,3,0,0,0,39,5,4.267383143988,-0.1835815815534,207.69
4gny,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,17,12,6.009799787905,4.904472549374,74.81
4r4t,0,2,5,22,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,4,0,1,40,9,7.597832201712,6.2799626238413,155.34
4rqk,0,0,4,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,23,3,4.835215176269,3.7598857251633,123.92
5org,2,2,0,4,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,2,0,0,4,0,0,17,9,1.335674213603,-0.8047407210194,160.51
4cc5,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,1,0.626429798946,0.0453030062183,67.35
5aut,0,1,3,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,21,3,4.448433154182,3.295892715435,77.61
2e1w,1,0,3,12,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,24,6,4.014807262129,2.0904436216871,82.39
1np0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,1,0,14,1,0.474663251774,-2.1194713804296,107.58
2vmf,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,14,1,0,-3.1880499535549,99.99
6got,0,0,2,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,19,5,4.413076955857,2.9039598946368,93.84
2yfe,0,1,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,25,7,5.4913988477142,4.8399729286503,69.59
4xar,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,13,2,0.679683881758,-0.4908550794126,107.9
5n84,1,0,2,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,26,6,4.40680071658,2.9854963428725,73.09
3s8l,0,1,1,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,35,12,3.069655226047,-2.7500239393913,255.71
2jew,2,1,1,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,17,8,1.522004841977,0.6163684942813,86.84
2j78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,1,5,0,0,0,0,13,1,1.00576102608,-2.775588838745,125.54
6bm6,2,1,2,6,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,3,0,3,0,2,1,0,26,7,2.102126846483,-1.0374057226381,213.63
2wyg,1,0,2,12,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,30,7,4.247944169275,2.6551555371467,107.54
2fvd,0,0,2,14,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,3,0,0,0,30,6,4.225842724874,1.409627258257,135.89
6rtw,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,10,11.0038056392188,9.8258498610052,66.43
1f4x,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,1,0,0,0,20,6,0.842320960219,-2.3651619245414,117.48
1dud,0,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,5,0,0,24,6,0.99155621902,-3.18089949910776,220.27
5kqy,0,0,2,18,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,38,12,6.143966097134,2.52103369972494,148.8
5edb,0,1,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,21,2,4.956176985722,4.3876709935134,53.02
4m0r,0,3,3,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,29,7,4.448433154182,3.1241456211468,144.45
4tmn,0,2,2,18,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2,0,0,36,14,6.479433993404,3.4213885854558,169.53
1mu6,0,0,2,10,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,2,0,0,0,31,8,2.893093201021,-0.486837593856,99.58
3ove,0,1,1,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,38,12,4.50246991023,-1.3172092552083,255.71
5edl,0,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,0,0,1,0,18,4,1.409657188551,-0.5647225645613,100.57
3rv4,1,2,2,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,5,0,0,27,6,1.31802870255,-3.7283097760557,261.96
3ckz,1,1,0,4,0,0,0,0,0,2,0,1,3,0,3,0,0,0,0,0,2,4,1,2,0,0,23,7,1.054129513213,-2.9670138277278,202.79
3v51,0,0,5,22,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,32,5,7.769340808906,6.3816918681008,78.85
5f2p,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,15,1,1.273504374632,0.31351696150304,49.33
5k0h,0,0,3,18,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,1,1,4,0,0,0,38,14,5.718586396864,1.9863684219434,171.85
1rr6,2,0,1,1,0,0,0,0,0,1,1,1,0,2,3,0,0,0,0,1,0,3,1,0,0,0,19,2,0.313193103478,-3.73134901831436,136.16
1bn4,0,0,2,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,22,6,2.476214864704,-0.4430442080082,160.56
4tqn,0,1,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,24,6,4.13595476891,2.6958833917968,95.53
1ecq,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,13,5,0.339841940879,-2.4022466047258,140.95
6pl1,0,0,2,12,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,2,0,1,0,33,6,3.505896875657,1.74350347248384,153.12
3czv,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,13,2,0.621800833299,-1.4838189037909,151.66
5fns,0,1,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,29,7,4.555408858805,2.495495377331,116.6
3dd0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,16,3,2.02173374484,0.4146794626551,118.9
1hi3,1,2,2,4,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,3,0,2,0,6,0,0,27,6,1.31802870255,-3.1370519107847,264.79
5aml,0,1,1,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,21,6,2.970902055921,-0.213687792726,163.22
1hsl,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,11,3,0,-1.218743220993,92.49
3fvn,1,2,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,4,0,0,19,4,1.019525822637,-1.318793164537,146.59
4qp2,0,0,2,6,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,2.306495910085,1.7830040351212,52.05
2b1i,1,1,1,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,3,3,3,0,0,25,4,0.909908956665,-3.5321349860043,234.64
5j6a,1,0,2,11,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,2,4,0,0,0,35,7,3.5331834706,-0.0079786725026992,189.29
2rin,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0.831564176227,0.1283668355295,26.3
6p3t,0,0,3,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,27,3,4.679844843811,2.3530004310042,103.96
2d1o,2,0,1,18,0,0,0,0,0,2,0,1,4,3,1,0,0,0,0,0,2,1,2,0,0,0,33,19,6.9120073998988,3.8462967026128,169.71
1owh,1,0,3,15,0,0,0,0,0,1,0,1,2,3,0,0,0,1,0,0,1,0,1,0,0,0,24,4,4.75583264807,3.4196651188445,106.61
2haw,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,9,2,0,-2.3136573763326,158.03
1mrn,1,5,2,11,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,3,0,5,2,10,0,0,55,16,3.019675852048,-7.41191317952746,504.51
5upj,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,23,3,5.392139029236,4.6718867030708,46.53
6ayi,0,1,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,2,0,0,22,4,2.327632839742,-1.1719352927132,165.1
2oxd,0,0,1,9,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,4.575439182901,3.6385336401196,41.13
3t0d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,12,1,0.249101482818,-3.0479639142784,107.22
4y4j,1,0,1,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,12,2,1.270153242682,0.3161084552896,88.33
5nzf,1,1,0,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,2,0,0,20,6,2.336158638328,0.9918432188536,106.1
3iod,1,0,3,11,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,2,0,2,0,30,7,4.076942712059,0.5912338500764,216.98
2vvs,0,0,1,10,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,4,2,0,0,0,25,5,3.714982039484,0.1198793934591,149.71
3qx9,1,3,2,5,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,7,0,0,31,8,1.567130185368,-4.5888978587347,321.13
1q65,2,0,1,8,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,1,0,1,0,20,5,2.391062901975,0.0546081515061999,124.85
1z6e,2,0,5,15,0,4,0,0,0,0,1,1,2,1,0,0,0,0,0,4,0,1,1,0,0,0,38,7,4.705749191874,2.6367994794291,122.48
1ogx,0,0,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,20,0,4.2477459150878,3.0332758504153,37.3
3f3d,1,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,9,4,1.44493818803,1.0298537650666,93.07
4ybk,1,0,4,15,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,1,1,0,0,0,38,9,4.880595183711,2.622903143309,145.18
3f48,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0.50247901934,0.0873945963766,67.77
4kz4,0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,16,5,2.431460915969,0.9762632494541,94.68
5y94,0,0,3,11,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,0,0,0,25,5,3.787791187555,2.4101730668521,101.84
2vl4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,11,1,0,-3.445977514367,97.53
1qf2,0,1,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,1,0,29,7,4.824100697074,2.931939075452,128.34
5nk4,1,0,3,16,0,2,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,2,0,0,0,34,6,5.346338533148,2.8149948445464,127.97
6qe5,2,1,2,6,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,3,0,3,0,2,1,0,26,7,2.102126846483,-1.0374057226381,213.63
4nuc,0,0,3,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,27,5,5.588015402473,4.0310157524803,112.39
3b92,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,18,7,3.920451404289,2.6756119018631,90.55
4zls,0,0,3,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,45,16,8.974337000834,5.946469908514,132.01
5ftg,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,36,10,4.666510032881,4.17945237956512,31.19
3lp7,2,1,0,4,0,0,0,0,0,2,0,0,2,3,1,0,0,0,0,0,2,1,0,2,0,0,13,7,1.364077973569,-0.0101872393889997,137.65
6cn5,0,0,3,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,35,5,5.86125485958,3.3921397208382,91.02
6css,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,9,1,1.2039921594378,-0.2133220014198,49.33
2w08,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,12,4,0.751580502158,-0.9113395901674,150
4duh,0,1,3,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,0,0,26,6,3.123332676846,2.1074458068131,163.52
5zyl,0,0,3,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,32,7,7.281620075557,4.9559382942839,75.64
4wa9,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,28,5,3.122068485364,2.794965990028,92.01
1uw6,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1.630850411372,1.2146384655719,17.33
1pzp,0,0,3,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,23,7,3.198795522946,1.8960921886086,102.31
1jcx,1,3,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,6,1,5,0,0,25,12,0.619676211385,-5.5259049517528,280.72
6q3q,2,4,0,11,0,0,0,0,0,0,0,7,0,6,1,0,0,0,0,0,0,1,7,8,1,0,61,32,4.149105931105,-2.8019138133726,465.03
1xhy,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,15,4,1.418246900226,0.3667761206276,96.87
6oqd,0,0,2,22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,40,0,7.6879599859668,4.699395888802,104.32
6dd0,0,1,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,18,2,2.201252037882,0.7467135207139,99.3
4a4w,0,1,2,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,30,10,7.1484711246754,6.4970452056115,69.59
3f78,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,1.934687269092,1.4854500124356,9.23
1xd0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,23,0,0,0,0,55,12,0.842320960219,-12.5102066233168,404.9
5o87,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1.630850411372,1.2146384655719,17.33
3t60,1,0,3,20,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,2,0,0,0,35,7,6.217733259838,3.12202284394124,95.48
5wbm,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,18,2,0.8915718466,-0.9381005812618,62.16
3rm4,3,0,1,9,0,0,1,0,0,1,0,0,0,4,0,0,0,2,0,0,1,1,0,0,0,0,22,5,3.574397178975,2.3162972591901,83.24
3vx3,1,2,2,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,5,0,0,27,6,1.31802870255,-3.7283097760557,261.96
5o5a,0,0,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,30,5,3.68075893084,1.7653276611848,87.54
4ezz,2,2,0,17,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,6,4,0,0,57,26,8.111631776496,3.871868752522,301.35
1cps,0,1,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,16,5,2.12001463366,1.2408627987978,96.21
5ovv,0,3,0,10,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,6,6,0,0,51,24,4.496939686604,-1.7101154371792,335.45
4z1e,0,0,2,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,24,3,3.761429725607,1.6512338110489,98.08
5lvr,0,0,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,15,2,1.806821530182,0.7276415251547,73.8
2brb,0,0,4,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,25,5,5.262465281506,3.7958693458626,71.18
2vpn,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,10,1,0.551729905721,-0.257916067235,66.13
4bcs,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,16,5,1.775654362953,0.411075277357,106.56
3o9d,0,0,3,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,3,0,0,0,41,13,6.335770564209,3.5030074394661,163.91
4ibb,0,1,3,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,33,6,5.373456408779,3.5718506370553,125.98
4q7p,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,9,0,0.211887964842,-1.35072056555316,55.56
5iyy,1,1,1,11,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,1,2,0,0,22,10,3.143934658404,1.162071915761,142.1
4oct,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,10,4,0,-1.0159965390766,97.33
2qdt,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,11,4,1.170484437899,0.1595977156856,108.03
4xmr,1,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,9,3,1.551444410332,1.2707976623836,67.77
2qtg,0,0,2,7,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,3,0,0,1,0,20,3,2.557101800611,-0.1891111768566,131.72
3gsm,0,0,0,4,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,4,1,0,0,0,18,5,1.844553245462,-1.0846714648014,122.87
6o0o,1,0,5,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,2,0,0,0,53,7,7.847639773872,5.6204131516021,97.91
5my8,1,0,4,15,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,37,7,4.694922824807,2.5429622647977,75.7
6fmj,0,0,2,10,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,2,0,0,1,30,7,3.168429949131,0.5550391818145,154.89
5f2u,1,0,0,22,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4,4,1,1,0,51,27,10.882688951898,5.5816645498957,259.84
5mks,1,0,3,12,0,0,1,0,0,0,1,0,3,0,2,0,0,0,0,3,0,4,0,0,0,0,31,8,4.438185345303,1.3201383374092,141.82
4fht,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,11,1,1.270153242682,0.7308512646838,80.59
3hkt,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,10,2,0,0,0,26,5,0,-7.0438066131328,237.84
5kr1,0,0,2,18,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,38,12,6.143966097134,2.52103369972494,148.8
1tmn,1,2,1,11,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,4,0,0,35,13,4.44568620385,2.4573935246752,138.33
3wto,1,0,2,5,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,14,2,1.987509197017,0.3309524067965,57.98
6q4g,2,1,1,6,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,20,3,1.902333059228,-1.1909662388922,118.81
3mxd,0,0,3,21,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,4,0,0,0,44,12,6.910398966108,3.4986883541962,163.32
1utn,1,0,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1.908126668818,1.68259367767,27.64
4zw5,0,0,2,17,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,25,6,5.720509581389,2.8482715608732,87.66
1g1d,0,0,2,13,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,4,3.991965027703,1.6499323286526,97.64
6eir,1,0,3,12,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,1,2,0,0,0,35,8,4.117506334026,2.2239890115048,142.26
5jt9,0,1,1,11,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,0,0,24,10,4.068828305246,0.752851830952,143.39
3qkd,2,0,6,33,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,4,0,1,0,58,16,11.40506034195,8.134625680342,175.6
1w5v,0,0,4,26,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,6,2,0,0,0,50,13,7.983930055406,3.2574783872688,157.58
5exm,1,0,3,20,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,2,0,0,0,36,9,6.210413713021,4.4091890458429,107.96
3uj9,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,4,0.619676211385,-0.8407129244137,82.23
6gga,1,0,3,12,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,19,3,4.461460575781,3.4094421865119,21.54
5een,0,0,2,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,22,5,4.29985112922,2.7233143848183,101.05
5vij,2,2,1,10,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,21,5,4.004979577915,2.6116177691495,123.27
