PDB code, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
2cbv,6.34362828759818,4.63213647092748,12.0507790907274,8.22728705706154,9.32489816907429E-14,9.32489816907429E-14,3.93807158497416,2.94449516670421,8.90428212706266E-13,8.90410316086598E-13,0,0,1.85622559026125,0.883726136550334,0,0,2.71408329786396,0.340168572179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18645088319634E-09,1.13780819733351E-09,2.05694350557389,0.98430117703486,5.56142714086325E-21,5.56142714086325E-21,3.72909541237872,2.69766966350396,3.72970447498006,3.29964616132479,9.32093988636961E-14,9.32093988636961E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21036765335599,2.40131666023587,1.9985412406353E-14,1.99689868873167E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273514541084949,-0.118916537705273,-105.04396540263,58.7414763621447
3gc5,1.32689518017513E-14,1.19584715202322E-14,21.3084214577502,13.1585445255082,2.33493900295521,2.33082291057346,1.30642590509837,1.10901023785341,1.35254920966915E-08,1.35254871362644E-08,3.64335562950839E-05,3.64335562950826E-05,0.958364821213499,0.95836368677613,0,0,6.96329960265288,0.967767356120754,1.97845339266271,1.97845339264562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33614217151391,0.848883834870831,0.00209714417894045,0.00209714417894021,3.71798731968061E-18,3.67978148851139E-18,2.21329218592453,1.00513418197834,1.78635157697781E-08,1.78635129627498E-08,3.78539208745758E-18,2.13348012038785E-18,0.910827751841501,0.871711802787475,0.899671617358732,0.899671616703969,7.47392470058744E-18,6.63589192677704E-18,2.6939181715954,1.82985842961661,0.154817716010248,0.15481771600996,1.9145117634584E-17,1.89786845947949E-17,1.00562830366356,0.97385805563339,2.25373945647064E-16,2.23093938684466E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6716833478506E-06,1.58708017702337E-06,1.53636802829173E-11,1.53636759971247E-11,4.68738200630561E-18,4.68738200630561E-18,0,0,0,0,0,0,7.10519083402653E-12,5.78369136119554E-12,2.74570580236583E-11,2.74570439580582E-11,5.44509174670801E-10,5.4450917467074E-10,0,0,0,0,0,0,0,0,0,0,0,0,1.00402326122333,0.812641559288576,1.2159094977611E-16,1.21505927266216E-16,8.98446792885037E-10,8.98446792885037E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296267315230922,-0.581735886936441,-157.537839450349,85.7034689673051
4ih5,1.05312852997332E-06,6.05948501827023E-07,6.99037282291544,6.98921544955585,1.33243365678681E-05,1.33243363456247E-05,1.20855491916178,1.20855491596154,1.47555844012737,1.47555809041722,1.20100430895282E-08,1.20100430895257E-08,0,0,0,0,13.4388793956876,2.23344418321272,1.00017757589607,1.00007041542859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19301707547044E-18,1.84288597666227E-18,0.737207622993769,0.737207622981267,2.54364868266082E-09,2.54364868010392E-09,0,0,0,0,0,0,6.34126191035797E-09,6.34125956603118E-09,0.76873027202593,0.76832398327927,1.98537461354756E-13,1.9838399666441E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10960742816985,1.1096074249724,9.17633648682749E-17,7.11284294189389E-17,9.74556104877589E-20,9.55867150057498E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.506154531996354,0.07384030812562,-99.0528845927461,44.397944617786
1p1n,4.45180945018113,2.99593496111697,12.5844984227756,7.85829071315704,1.87138009181904E-11,1.87138003780714E-11,4.8789633939173,3.37372188053671,0.00641856203753484,0.00641852734990038,0,0,0.687865258543801,0.687865254258393,0,0,14.595837259561,3.2796488149734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6072499640023E-10,4.52283348713422E-10,2.68295086867917,0.999999911217667,7.05311219128019E-13,7.05310997218392E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80991258009306,2.58738742548571,0.00636410163952455,0.00636409931133041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.900992081501071,-0.359901302109432,-119.906821175928,62.7728689162239
3ejr,3.42391851671105,3.41042651830215,15.7896293070139,12.2661552763257,1.48383269737222E-15,1.48383269737222E-15,0.0435818144786206,0.0435811037596154,3.51268866615914E-08,3.39497810025506E-08,0,0,1.24763676941865,0.925223718780422,0,0,6.83506449868084,1.35945208404685,2.25341810232409E-08,1.78715097480938E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94687324405012E-05,7.94683741735366E-05,0.068479140632053,0.0676522881733647,4.22988608338308E-18,4.22988608338308E-18,0.368918678410606,0.3689173925696,3.64656918166292,2.29922340788516,1.46159775394437E-15,1.46159775394437E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32335019829338E-07,1.32334996003849E-07,3.30664383334278E-08,3.18894234273599E-08,0,0,0.0435543907528582,0.0435537426298425,7.1615442858532E-16,7.13451156888302E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50822397116398,0.515465935047364,-176.369965146869,101.438860374022
3ozt,0.0291587830059899,0.029158782963309,9.42758676204545,8.91223980600351,3.53121406262923,3.53121405787719,2.88187814368332,2.88187441675418,1.72304320106283E-09,1.72304319757557E-09,0.197381605589238,0.197381605589238,0,0,1.00000080971587,0.999999999995824,9.54489428032502,1.55394674040732,0.986059629816903,0.986059625535076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63597395984232E-13,8.63185800175474E-13,0.554040428301028,0.553749843172695,0.930619951106195,0.930619951106195,0,0,0,0,0,0,0,0,0,0,0,0,1.40960344381121E-07,1.40960344373557E-07,2.52374310597748,2.37080057650419,0.19355738893363,0.193557388875677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386700871774592,0.00386700844270875,3.19461215757584E-18,3.01579435080896E-18,9.88021074178136E-16,9.88021074178136E-16,1.14319580607776,1.14319548302454,7.50684926131628E-13,7.50682829807721E-13,0.197381413642478,0.197381413642478,0.999905439566375,0.999905439517694,1.71973075557441E-09,1.71973075557432E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778328664167553,0.990944758639674,-227.515055143323,125.224777482493
1mq6,0.00446477924902808,0.00446443055285331,23.4539982428831,17.8143198714736,2.58504964388413,2.54674918853868,0.993802907846093,0.993802558308069,3.98797187486772E-09,3.98797182789965E-09,0,0,0,0,4.09700654965141E-14,4.09700654965141E-14,17.210979826925,2.36897019579157,1.03144992538292,0.9999995789714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55846959646337E-16,2.5187355511496E-16,2.4905060091048,1.99994913270041,0.804100815679299,0.804100815675152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73205485596928E-10,4.70150618570728E-10,3.19498083608302E-15,3.19487179615809E-15,0,0,6.419480982033E-16,3.31897230997608E-16,2.77337041863503E-17,2.75213009576563E-17,0,0,9.95747476726799E-10,8.41310610328499E-10,4.1191194397322E-19,3.90031138010097E-19,0,0,0.993742619536323,0.993742619500941,6.08631654120689E-14,6.08631559136853E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95261966661909,2.6474249107157,0.0933549011640371,-0.0579262766700363,-229.263311256534,119.456769013196
1ps3,0.619966022888817,0.61996399269846,23.755248784241,14.2084274131611,4.51987313285269E-16,4.51987313285269E-16,1.54886924444914E-06,1.54850362070393E-06,5.92537632442748E-06,5.92486675558376E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6691189343307E-07,2.66904789380715E-07,1.94070041597587,0.999650208124934,2.95738307417818E-19,2.95738307417818E-19,0,0,0,0,0,0,0,0,0,0,0,0,0.301677986555332,0.301676096304257,6.34287081940842,3.83119436733053,4.34431639782775E-16,4.34431639782775E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02994547383841E-08,3.0296123659732E-08,2.95927116762114E-08,2.90832247135269E-08,0,0,4.06372970384046E-13,3.9532209764674E-13,5.74812352196565E-12,5.74809427935876E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375849821642575,-0.627797277447165,-114.743998411031,66.8941178681069
1yc1,5.27516172056119E-11,5.27515800914301E-11,7.09284350670937,6.43773236033827,7.61398526795858E-06,7.61398526795855E-06,2.86376354569698,2.86376350745939,0.180868008117555,0.180868008111334,0,0,0,0,7.95884328862072E-05,7.95884186299272E-05,19.8694935747317,3.25246522689397,5.98123429067714E-07,5.98123429067714E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03425541529675E-13,3.03423440901621E-13,0.631572783056657,0.631405160820225,1.09108558347582E-07,1.09108558347582E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07301917209705E-18,7.56028877425043E-19,0.929951565886325,0.760404904210029,4.2172085923807E-16,4.21691172758528E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83384517311908E-07,3.83382155297266E-07,0.178690207795206,0.178690207789039,0,0,0,0,0,0,0,0,0.00214686025402292,0.00214686024335104,4.66501713700069E-06,4.66501713656128E-06,0,0,1.07689830311471,1.0768982654616,6.33249547301805E-16,4.65237393500129E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2992764973352,-0.109901827341921,-162.875618462141,77.9121973970543
4m0y,7.40577286005838E-16,7.39857413136547E-16,5.93146832697958,5.52541952528511,2.22406705282584,2.22406705282584,1.61595125581165,1.61595113962754,3.17836821613182E-13,3.17836735247736E-13,2.14684109423685E-07,2.14684109423685E-07,0,0,1.00083874290776,1.00083874290776,7.24493994304426,1.86712589665819,4.459865938178E-07,4.45905133957255E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999995062333003,0.999995062152323,8.85889444520432E-13,8.85603357314797E-13,7.09986947385357E-16,7.09280181270617E-16,2.16581487313096,1.99886261562044,4.91622041310943E-14,4.91452076372617E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33952556673616E-12,2.26151964355309E-12,2.06954118489707E-14,2.06954118184002E-14,3.47448047909486E-15,3.47448047909486E-15,0,0,0,0,0,0,0,0,0,0,0,0,0.995519792047791,0.995519792045848,1.42943682936658E-17,1.42943656839326E-17,6.25895507990135E-20,6.25895507990135E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266431199842038,-0.0664073736389407,-126.57393024073,64.8373132596455
3arq,2.09628598328997,2.09606123311308,6.63614287179167,5.78897101762507,3.50143658981935E-16,3.50143658981935E-16,0.000541632609900909,0.000540953658092129,5.42424987689132E-14,5.42401848928631E-14,0,0,3.08223899318451E-08,2.77736356509785E-08,3.26741378945365E-14,3.26741378945365E-14,6.03193577882249,1.14072035704396,1.08737404006486,0.999834075593981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54555880945123E-16,3.54364061750472E-16,1.08513506783939,0.999561388518252,0,0,4.48405774132731E-08,4.48224176751187E-08,1.16221576388083,1.16219835835132,2.65077099904568E-16,2.65077099904568E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86490465857789E-07,4.86490437788733E-07,3.49417279404638E-19,2.35715707395304E-19,0,0,0.000518296747427752,0.000517618419411266,5.12538501577712E-14,5.12526480739183E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.551832947673171,-0.105576569555408,-156.948928804396,89.613515918591
4de2,3.05394130225262E-14,3.04463113140422E-14,14.3131199103021,10.1589583289432,1.3306169175077E-14,1.3306169175077E-14,1.52046847441662,1.40088812852524,2.17135127950811,2.1690214470176,3.44146029211466E-17,3.44146029211466E-17,0,0,2.00438150703679,1.99999999863105,3.48504966384783,1.20468112998161,0.167450373900024,0.167450373900024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414590236844387,0.414589829028444,5.25004977548954E-16,5.25004977548954E-16,0,0,0,0,0,0,2.81094215896725E-17,2.69288751421219E-17,4.6768032131708E-07,3.97569600323791E-07,1.19091728353946E-19,1.19091728353946E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267678857056904,0.000267677116275924,1.93265477818261,1.930357538802,3.87706037300381E-18,3.87706037300381E-18,0,0,0,0,0,0,0,0,0,0,0,0,1.11277163129988,0.993219032184715,5.82084402630993E-17,5.81631914597988E-17,2.39840186139769E-20,2.39840186139769E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.622688457152218,-0.103206698203645,-131.345301302736,63.6503126737797
4ivc,2.4242310958793E-10,2.4228939336142E-10,14.559980909949,12.6221204126254,0.107014883829471,0.107014883829471,1.4671159891629,1.46711593026024,1.20041220223362E-08,1.20041220223362E-08,0,0,1.76508184007632E-12,1.76508184007632E-12,4.30049796513189E-13,4.30049796513189E-13,11.3440658249516,2.15378653284633,0.738249538244633,0.738249538244633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04596044916488E-13,7.79922038999846E-14,1.00056911650284,1.00056887797706,1.16337744977367E-07,1.16337744977367E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39331004270458E-16,1.33675386506977E-16,0.898767119808694,0.853585587702209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35407860322509E-07,1.76527698277495E-07,1.79774716260621E-24,1.79774716260621E-24,0,0,0.999926796976414,0.999926796976318,2.22277872055844E-17,2.22277841008576E-17,0,0,0,0,0,0,0,0,0.0803803405705514,0.0803803405704977,1.20041027539846E-08,1.20041027539846E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403622065453286,-0.0557860478947562,-186.461551424841,90.2929884231401
1syi,4.30594919715384,2.99999533419859,15.386331513765,10.5571227785166,3.84241943354245E-11,3.84241703861588E-11,7.7201873298671,5.17440902492213,0.0141564292929891,0.0141560495441695,4.01926791763825E-20,4.01926791763825E-20,0.840358494416696,0.805127173073366,0,0,10.9489696752374,1.98157216912002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77265730567552E-17,1.58535202021842E-17,0.938259875260068,0.935258051922809,9.45782401916721E-21,9.45782401916721E-21,0,0,0,0,0,0,6.7134183890773E-10,6.67398409296364E-10,2.58545367128224,0.999918508835774,4.22832989885263E-18,3.96168446382143E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98803913059858,3.54013995177566,0.000442220707318009,0.000442220692664727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429091605715322,-0.393217102600124,-154.544693453396,86.5967625077007
4k77,3.66582882991559E-12,3.66548158600329E-12,8.89919018382012,6.83192068010035,0.0295556554296337,0.0295556554296337,1.20841494757168,1.20841494756876,2.23680238102667E-14,2.23680238032746E-14,0,0,0,0,9.47128745476545E-15,9.47128745476545E-15,5.40913125023304,1.44030062407846,1.37924027164963E-08,1.37924027164963E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999995982135124,0.999995981697537,1.59064339234259E-09,1.59064339234259E-09,2.36213161356272E-19,2.36213161356272E-19,6.94416262689368E-05,6.93956334673752E-05,3.57639130556715E-13,3.57639130556715E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20178182487925E-10,2.20155628933697E-10,7.03481823876414E-17,7.03481812461017E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999990057110799,0.999990057110701,5.53585163736991E-23,4.95079988410419E-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269972736340912,-0.0715262477091177,-130.154673568071,57.6691903889149
2qnq,1.20085537849888,1.10030384718809,18.8420765111359,17.0485940054489,0,0,2.95433369099291,2.94529534839799,3.68655733577318E-13,3.68655722548876E-13,0,0,0,0,1.68228660569078E-12,1.68228660569078E-12,32.2453377745485,6.83967741742198,1.4628810182034E-13,1.4628810182034E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82967083194663E-18,1.00639460979518E-18,1.05390391851764,0.51262723279595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73507021428341,1.72604539265661,3.4914942546449E-14,3.49149417655997E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44417691279134,1.99943015754994,-0.790376385294027,-0.375879649041677,-278.834133614554,152.274349507743
2zb1,7.74668152007999E-13,7.74313933179058E-13,9.02423930968497,7.78436260308645,8.04014316817328E-14,8.04014316817328E-14,1.14170271817976,1.13139889060528,0.124320921600002,0.124320921600001,2.98935089529563E-24,2.98935089529563E-24,0,0,1.99822894058085,1.99822894058085,25.6770919220485,3.45561829019606,1.88376019373897,1.88376019341433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17820480437266E-06,4.22095564563555E-06,1.37734603944601E-18,1.37734603944601E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413155241594299,0.402851417301866,2.18364026337616E-15,2.18364026337616E-15,0,0,0,0,0,0,0,0,2.58655313534418E-09,2.23997770787248E-09,3.07055987024603E-17,3.07055987024603E-17,0,0,0.728455591183234,0.728455591183233,1.83329648637675E-15,1.83282395664428E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240034347675829,-0.0135810097273066,-210.100182102848,99.7916849806974
3fcq,7.41095990517509,6.08233256248367,12.746910771977,10.4885307663017,7.72480122760924E-19,7.72480122760924E-19,4.17840864777255,4.17832536129588,4.91283228242141E-06,4.91283226156327E-06,0,0,0,0,0,0,6.43918251354696,1.8096471270093,3.49938420686253E-07,3.49081619765803E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995776788380491,0.995776788375718,4.91282987292365E-06,4.91282985269251E-06,0,0,0.999775461941839,0.999692225428315,8.89288286258538E-17,5.41803546293319E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.928317609640404,-0.756873763582791,-96.8117837095539,51.9206719011944
