PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
3nin,2,2,0,7,11,9,0,0,33,17,2.931125976247,-0.5769200189606,258.84
5ct1,1,1,0,5,2,3,0,0,13,4,1.905854135168,0.0776903829417999,82.19
1l6s,0,2,0,6,0,4,0,0,14,9,2.865629368366,2.183099035504,80.26
4nwd,1,2,0,2,4,5,0,0,16,7,0.679683881758,-0.9199676220901,137
6nzk,0,1,0,4,4,9,0,0,25,8,1.012719353381,-3.3774148785101,174.68
6fty,1,0,2,11,7,3,0,0,26,3,3.834836031797,1.6584830151819,115.62
6o7g,1,0,0,9,13,12,0,0,51,24,2.778975965924,-4.4477679825429,321.16
4xum,0,1,3,14,0,5,1,0,25,4,4.573098651994,3.711549159204,71.36
2wqb,1,0,4,12,3,4,0,0,28,4,4.637182533989,3.5261483919059,112
6fa5,1,2,2,4,5,11,0,0,27,6,1.31802870255,-3.7283097760557,261.96
2o64,0,0,1,4,5,8,0,0,23,1,1.320910052412,-0.5380408443384,144.52
4own,0,1,1,6,2,3,0,0,11,1,1.770645255407,0.8837756392349,66.15
3u78,2,0,2,12,7,4,0,0,27,12,3.999137724247,2.2570770627092,114.37
3snc,0,0,0,3,13,11,0,0,39,18,1.054208925061,-7.3694471664874,312.6
5xff,0,0,2,9,1,7,2,0,30,8,3.69684126701,2.3380846987046,84.89
3e9i,3,1,2,7,12,9,0,0,33,11,2.588239730268,-2.2185813730801,273.34
4jg6,0,0,0,3,2,4,0,0,16,4,1.20717261143,-0.7784464194944,91.6
2y4l,2,2,1,5,7,10,0,0,28,6,1.312521751988,-3.2363957191013,276.88
2ohk,0,0,2,8,2,1,0,0,11,0,2.631232640753,1.8080843354492,38.91
6cck,0,0,2,12,2,5,1,0,23,5,4.139286270654,3.0191245945684,95.63
5uvc,0,0,4,14,3,5,0,0,29,7,4.448433154182,2.9819388588225,95.59
5yc3,5,1,0,18,29,17,0,0,76,41,6.425774780606,-3.6305155372076,543.48
4o5b,0,1,2,16,0,6,1,0,33,6,5.84497751895,3.787444109805,86.97
6da1,1,6,4,57,18,51,0,0,164,57,16.662700971276,0.489504960570004,824.75
1xdd,0,0,2,22,2,5,0,0,44,11,8.554225525058,5.4326345615474,96.3
5lpm,0,0,2,13,3,4,1,0,26,4,4.622096776216,2.9555999156324,82.19
6df4,0,0,1,9,0,4,0,0,28,5,3.341190375951,1.30089330094624,62.21
4erw,2,0,5,16,5,5,0,0,35,2,5.273373285631,2.3906826869058,81.77
5mob,0,1,0,5,1,4,0,0,19,3,2.365598206683,0.6956795282818,77.43
3hxf,2,0,4,17,8,8,0,0,54,24,7.42047008751,4.4313184361037,200.59
2i3v,1,2,0,1,3,4,0,0,10,4,0.339841940879,-0.4165076485154,107.9
5xag,0,0,2,10,2,7,0,0,28,7,2.90453260009,1.1233254770344,97.69
6f4n,0,2,0,0,0,5,0,0,10,4,0,-1.0159965390766,97.33
4gsc,2,1,1,8,4,4,0,0,28,12,2.527802880203,-1.0528488030959,127.91
3frg,0,0,3,12,3,5,0,0,26,5,3.63347574957,1.0258167414921,119.76
4xrq,0,0,2,13,1,3,0,0,32,7,4.154576952048,2.7271848089026,61.77
1mfg,1,3,1,18,11,15,0,0,71,29,8.134759537957,2.0664411687757,392.27
5xgh,0,0,4,14,2,5,0,0,31,5,4.40187789616,3.2284806876192,98.75
3tu1,0,1,1,13,1,7,1,0,33,7,4.844632878146,2.21496011183664,101.9
3q6k,1,0,0,1,4,2,0,0,13,2,0.439628753048,-0.5853336657532,60.23
1tg5,0,0,3,21,1,6,3,0,31,5,8.114799290911,6.1715647475797,97.64
1o4i,0,1,1,12,1,3,0,0,20,6,4.4064859181,2.4842088915793,88.63
3bym,1,0,5,17,3,7,0,0,35,8,5.485896897573,4.2101173442376,109.49
2ohv,1,2,2,11,3,4,0,0,21,6,3.512328242789,2.5682706979536,107.9
5dv2,0,1,0,2,4,8,0,0,21,4,0.402612795323,-3.01717220563176,188.11
3puk,4,3,0,15,27,23,0,0,81,42,5.602474403453,-4.393707115484,616.7
5eym,1,0,3,20,3,2,0,0,35,8,6.609496929303,4.0556321529806,75
3t3v,0,0,4,15,2,5,0,0,25,3,5.240577950732,4.0299029452769,78.85
6n7c,0,0,4,13,2,7,0,0,29,4,4.144693756663,2.784690114203,97.72
4na4,2,2,2,5,9,12,0,0,35,9,1.567130185368,-5.8771077520777,305.2
3cph,2,2,1,5,7,10,0,0,28,6,1.312521751988,-3.2363957191013,276.88
3wcb,1,2,1,9,1,8,0,0,26,13,4.667725561783,0.753735971456601,175.04
3f9w,5,0,0,19,28,16,0,0,72,39,7.224266057599,-0.6783204804128,491.69
3lcv,2,1,2,7,9,8,0,0,27,7,2.604605865823,-0.5349267032981,227.13
4ryg,1,0,2,15,3,6,0,0,37,14,5.021282856695,2.0341326714022,119.16
5u4a,0,0,2,12,4,4,1,0,20,3,4.130906245484,2.8818407702872,80.92
3zuk,0,2,0,6,5,10,0,0,37,11,2.949298096311,-2.3783140825884,222.71
2r02,2,2,1,24,21,20,0,0,91,41,10.97669535641,1.2420802031887,534.67
4hnc,0,1,2,12,1,3,0,0,17,3,3.816253337636,2.3257868870012,60.36
3q92,1,0,3,12,4,5,0,0,30,7,4.263816749151,2.1383941583731,120.77
3uvk,3,2,0,19,23,19,0,0,81,39,7.854743548213,-1.6328234982626,560.65
3gjq,0,2,0,3,5,12,0,0,44,17,0.991358658769,-4.6936078622062,253.97
2vcq,0,0,3,8,1,4,0,0,16,2,2.546100094954,2.554437825308,54.71
4ks5,0,1,1,8,2,8,0,0,28,8,3.341116677008,0.3725222442333,129.4
5mm9,0,0,1,15,1,2,0,0,20,10,4.9768540081888,3.4744340843428,84.14
3k98,0,0,2,12,3,4,1,0,25,3,4.295601510606,2.2328010222618,89.87
3lfs,0,0,1,10,1,3,1,0,22,4,4.023150611804,3.4033814477338,53.82
3sh0,0,1,1,16,1,4,0,0,23,13,7.279953030587,6.709261307019,69.59
5cte,0,0,2,15,1,4,0,0,31,4,5.221495396732,3.4099087983463,78.53
4y73,1,0,2,11,5,9,0,0,30,5,3.690042804147,1.5057504634389,117.3
5tcc,0,0,3,12,1,6,1,0,27,4,4.350919055343,2.1264645315836,105.42
3b8q,0,0,5,22,1,4,1,0,35,6,7.086527034674,5.9707936436464,69.68
3nmq,0,0,3,14,3,6,1,0,29,6,5.032693611622,1.9935604970554,99.08
2hs2,0,0,2,17,4,6,0,0,38,12,5.795077802147,2.4304850720863,148.8
1inq,1,1,1,15,14,14,0,0,72,28,6.801731665943,-0.8216335542667,373.62
4d2r,2,0,2,10,3,5,0,0,32,6,3.303375321171,1.2610547753604,87.04
3dga,2,0,1,11,8,5,1,0,18,5,3.395468257287,2.1450218047251,101.26
1q3w,0,0,2,10,1,3,0,0,22,1,3.661877703084,1.3680645578519,87.28
1o4p,0,2,1,6,0,4,0,0,13,3,1.908126668818,0.7664202901844,80.26
5wvd,1,0,2,9,2,2,0,0,21,3,2.997723419033,2.0524587428865,74.67
4qjp,0,0,3,20,3,7,0,0,32,8,5.944115582767,3.0958807737823,123.09
3nzx,0,0,4,30,6,7,0,0,55,17,9.996005545516,4.8775553036294,184.19
5zdc,1,2,2,5,8,14,0,0,36,9,1.567130185368,-5.8659868062281,318.05
4mzf,5,1,0,19,26,17,0,0,79,42,6.976173183303,-2.7082606737963,516.26
5ypo,4,3,1,28,33,28,0,0,118,57,10.907140153477,-3.5351198397161,818.34
1tl3,0,0,1,14,1,2,1,0,22,3,5.782978663318,4.8920577481425,38.33
5kyj,0,0,3,14,0,8,0,0,30,5,4.688598295207,3.0046052058651,98.59
3wav,1,0,2,10,2,2,2,0,22,3,3.969224784444,3.5813162727559,69.04
2v85,5,1,0,20,30,20,0,0,92,48,7.430732819286,-4.4712312332816,612.35
4dce,0,0,3,17,2,6,0,0,36,9,5.524639661173,3.5107078344213,97.84
3lj3,1,0,3,8,3,6,0,0,30,2,2.555553800913,1.548512664217,92.26
3irx,0,0,3,21,0,6,0,0,36,9,6.3332154929118,5.4380046960233,120.06
3l5b,1,0,1,12,3,2,1,0,20,4,4.942842031124,3.8053103544324,57.93
2y7k,0,1,1,5,1,3,0,0,10,1,1.58913995575,1.1486825118017,60.36
5w5v,0,1,2,13,2,4,0,0,22,2,5.015893386142,3.5331864336599,105.34
4ezo,3,1,1,22,17,14,0,0,71,26,7.732354712413,0.846893983378901,381.58
2p1c,1,2,1,11,2,7,0,0,24,10,3.5161042547598,-0.0948250151791003,170.67
6j5l,1,0,2,13,4,6,0,0,34,7,4.545602947997,1.7440306657475,124.04
2e9v,0,0,3,16,3,7,1,0,34,4,5.3477438012,2.4496819394038,134.08
3pka,0,0,1,14,4,6,0,0,30,11,5.675590401122,2.344113727256,108.25
3vp1,0,0,2,8,1,4,0,0,18,5,2.757668290323,1.5416142191591,115.21
2y4m,2,2,1,5,11,15,0,0,39,9,1.310728629416,-7.3332995380267,355.57
4mk7,0,0,1,9,1,2,0,0,19,3,3.959818179317,3.06445090940524,38.33
4nau,0,0,2,14,5,7,2,0,37,7,5.743521405,1.6446675673393,159.66
4axm,0,0,2,15,1,5,1,0,29,6,5.804841132953,4.5530954253065,78.23
3blr,1,0,2,12,4,5,1,0,28,2,4.063079201895,2.6227857134742,91.43
1ugy,0,0,0,0,8,11,0,0,23,4,0,-6.1902742645162,189.53
5kez,1,0,2,20,18,19,0,0,89,24,6.73836300706,-3.2872932132288,482.91
4jpa,0,0,2,11,2,8,0,0,34,8,3.545252847682,-0.7385460409803,166
1f40,0,0,1,11,0,4,0,0,26,9,4.273717264741,2.0684896712952,76.57
3zxe,0,1,2,17,3,7,0,0,33,9,5.492449395569,1.6274100446222,172.49
5alj,0,0,3,15,2,3,0,0,21,2,4.713311543549,4.2438077723747,45.15
2b5j,0,0,2,13,1,3,1,0,22,6,5.20383853315,4.3487904180317,66.14
3qqk,0,0,2,10,3,2,0,0,18,5,3.520536538634,2.3388406073274,96.25
3bhx,0,4,0,1,0,8,0,0,18,9,0.339841940879,-1.9701184753872,170.33
3sb0,0,1,1,9,1,5,1,0,17,3,2.916362513083,2.321188614947,77.43
4li8,2,0,2,11,3,5,0,0,37,8,3.407289276369,0.4728412487858,122.36
1ro7,0,2,0,4,9,16,0,0,42,11,1.002980759535,-7.89088884977976,336.16
4emt,4,2,2,8,12,14,0,0,46,2,2.123254293196,-5.5305422159006,372.04
4az0,0,1,3,15,2,7,0,0,28,6,4.826203901365,3.749122336909,107.28
6eg9,3,0,3,20,4,6,0,0,39,7,6.480804183845,4.3431995784693,69.94
3qar,1,0,4,10,5,6,0,0,23,3,3.44647300401,2.0534954574373,124.47
1ym1,0,1,2,8,3,5,0,0,22,6,2.540306485364,0.2118699479892,137.93
4yjl,2,4,3,26,23,26,0,0,108,47,9.199695457663,-3.26743847735261,670.89
4ot6,1,0,4,19,3,7,0,0,43,7,6.112326672484,2.9764631898381,145.15
5mxk,0,0,1,8,1,2,0,0,15,1,2.3529532866188,1.3850768424911,46.17
4krs,0,0,2,12,1,5,0,0,21,3,5.042233505835,3.9323264784415,85.11
1nnb,0,1,0,3,5,8,0,0,20,5,0.900618200708,-3.0999711320572,159.38
4xuh,0,1,2,17,0,4,0,0,24,4,5.507741874218,5.1046599249702,65.43
6pyr,0,0,4,17,1,6,0,0,34,4,5.561125787641,3.5045938212969,85.59
1eol,2,5,1,36,19,26,0,0,121,57,14.610894763887,3.7267093796625,664.09
5vtb,4,2,0,20,33,26,0,0,109,54,7.650651814683,-6.95807316997701,763.46
1rdj,0,0,0,1,4,5,0,0,11,0,0.50247901934,-2.5111922613324,90.15
4nxq,2,2,3,22,17,13,0,0,70,31,7.104602997781,-0.0264115419453009,416.55
3u4w,0,1,2,15,6,10,0,0,52,10,5.999926290594,1.1042139797903,240.51
3tg5,4,1,0,13,22,13,0,0,65,35,5.156508249895,-2.8740360422412,442.43
6o8i,0,0,0,7,3,5,0,0,27,4,2.148919869352,-0.298330552303401,87.79
5eue,1,0,3,16,3,4,0,0,29,8,4.896075926573,3.2588547222373,80.97
3wqm,0,2,4,16,1,8,0,0,30,5,5.074819361138,1.6732579975384,179.37
2fm5,0,0,2,18,1,14,0,0,38,11,6.033371980232,2.6666647377911,109.25
5o91,1,0,5,16,3,6,0,0,43,8,5.881927369957,4.313110222724,101.64
6m8y,0,1,1,12,2,5,0,0,30,9,4.35114292575,2.2345271684956,118.64
1udt,1,0,2,9,2,6,0,0,33,7,3.38389223931,1.0204489226596,118.71
5qa7,0,1,2,11,1,3,0,0,16,2,3.491473014978,3.0510155710297,60.36
3pch,0,1,1,6,1,3,1,0,11,1,2.209776145106,1.7693187011577,60.36
4msu,0,0,2,13,1,9,0,0,30,6,3.984452356228,1.2523314045663,97.47
5ar0,1,0,4,10,7,8,0,0,31,5,3.451058377667,-0.5356279853224,165.71
5qat,0,1,2,14,0,3,0,0,20,5,4.265655566116,3.3460118946738,66.43
6bsx,1,0,0,3,2,2,0,0,13,1,1.276693544278,-0.3855857501966,46.56
5akz,0,0,0,6,2,1,0,0,11,1,2.059365447673,0.9912009015601,41.13
3my5,1,0,2,6,4,5,2,0,20,2,2.517219230984,0.214337899645001,88.99
5eq0,1,0,2,26,7,7,0,0,57,25,10.842558011532,5.9386570499785,196.47
4ks3,0,1,1,7,2,8,0,0,28,10,2.676000579207,0.1628383639111,129.4
1ru2,1,3,2,4,5,13,0,0,31,8,1.31802870255,-4.9726856827047,311.9
2wev,0,0,3,9,3,5,0,0,23,4,3.429231771748,1.48469574084,150.78
4frs,1,0,2,11,3,3,1,0,25,3,3.934335473644,2.5097660517907,99.06
4zg9,0,1,3,14,0,6,0,0,31,5,4.145476340208,1.8527711925768,85.68
3fl9,0,0,2,9,4,5,0,0,21,5,2.83148981846,0.8568523970754,105.51
4qh7,1,2,1,18,20,21,0,0,86,35,7.340510703978,-4.0815709445865,582.02
6d3g,0,1,0,4,3,6,0,0,17,4,1.710353348963,-1.12352728525736,150.24
5c1y,1,0,1,12,6,4,0,0,28,10,3.995381384579,0.4466083953054,124.5
6i76,0,0,3,18,3,14,0,0,36,6,5.370735334296,2.8802199896164,175.68
4bdf,0,0,2,8,1,2,0,0,12,1,2.439001346728,2.4825310093478,28.68
4es0,2,2,0,7,16,14,0,0,46,23,2.343521573041,-4.1645421698342,405.17
1bky,0,0,0,0,2,2,0,0,9,0,0,-1.54923015620626,58.69
6dvl,0,0,2,19,3,4,0,0,32,7,6.541791435264,3.4944011872112,98.74
6ez6,2,0,2,11,2,7,0,0,36,8,4.241942422131,2.4313104190431,108.05
4ogi,1,0,2,15,3,5,0,0,38,7,5.220453067907,3.0522955393388,104.13
3vry,0,0,4,19,2,3,0,0,28,4,6.238754711294,4.9919589198954,65.96
3o95,1,1,2,14,3,3,0,0,26,7,5.890294134956,4.7581134092166,80.66
5fbo,1,0,3,20,4,9,0,0,42,6,6.794920519778,3.0425306568299,120.28
4uhg,0,0,2,12,1,1,0,0,18,1,3.910005410593,2.8555099145045,41.46
2nmy,1,0,3,21,7,6,0,0,49,13,7.961820105438,3.8083018716064,167.95
2qcn,0,1,0,2,3,8,0,0,21,4,0.402612795323,-3.38955732644376,181.33
1h27,2,1,1,14,14,10,0,0,50,21,5.179094585944,-0.311259194937799,311.21
3hp5,1,0,2,17,2,6,2,0,28,3,5.683311602594,3.98575583431524,71.61
2nmb,1,2,2,20,9,12,0,0,61,22,7.919077546853,2.4774772323706,336.04
2pmc,1,3,1,15,11,14,0,0,62,28,7.182393192133,0.955257769535201,371.96
5nvc,0,0,2,10,2,2,0,0,18,1,3.1782799115,2.0249398813616,61.69
6b5o,1,1,0,7,17,14,0,0,62,23,2.866804821536,-7.085654628725,455.35
4tk4,1,1,2,22,13,13,0,0,71,27,8.993920815783,2.0617546725525,352.47
3kw9,2,0,1,7,6,3,0,0,21,4,2.725679872082,0.6105028821203,98.19
5kh7,0,1,1,4,0,5,0,0,18,4,1.956927555694,1.039803451465,85.69
6r0k,0,0,2,9,3,5,2,0,22,5,3.468385760598,1.3461411327789,104.46
1xo2,0,0,2,9,4,6,0,0,21,1,2.789407968182,2.1112231870976,107.22
3rjm,0,2,0,9,4,11,0,0,44,17,4.006232774809,-0.2630402142316,243.27
5xvf,2,0,3,11,5,3,1,0,25,3,4.119198632235,3.1819798747248,87.76
1o41,0,1,1,6,1,5,0,0,15,4,1.768356208318,-0.2621294257273,111.69
5ais,1,0,1,5,2,3,0,0,24,6,1.78222523904,-0.0657654569600999,58.79
4puz,1,0,2,9,2,5,0,0,31,4,3.47926821852,2.0226516486741,81.18
3iaf,1,2,2,6,2,7,0,0,26,8,1.645084867255,-2.535595632803,225.32
5nwz,0,0,3,14,3,6,0,0,31,9,4.588874764933,3.2608651161122,105.34
2qrp,0,0,2,12,4,7,0,0,25,2,4.678034015889,1.4968840929004,111.74
5z1e,0,0,1,8,1,3,0,0,21,3,2.800256484267,2.3948077950375,53.82
3ipy,1,0,4,11,1,4,0,0,29,4,3.588192779957,2.2628487647091,83.7
6ic0,0,0,6,11,2,7,0,0,36,5,3.485679405388,1.0951681381903,110.51
4z0u,1,2,1,11,5,7,0,0,35,12,4.139254960908,1.618787384655,186.41
2viv,1,0,2,16,4,2,1,0,28,6,5.166539013337,4.2154265037875,69.21
4ys7,1,0,4,8,1,6,0,0,27,3,2.422828753891,1.6674366258704,75.56
3az8,0,0,1,9,0,7,0,0,18,5,3.270393947573,1.0797130407729,79.96
5ix1,5,1,0,18,28,17,0,0,77,41,6.425774780606,-3.6790745930055,539.04
1jwt,1,0,1,12,5,7,0,0,34,8,3.951888524145,0.6141428678276,156.26
4p0v,0,0,0,8,1,3,0,0,23,1,5.185076365521,2.1867849979432,54.37
2ydi,1,0,2,10,6,3,0,0,24,7,2.994507296186,0.1893611808211,140.12
3e7a,1,2,1,19,9,12,0,0,59,14,6.772585966454,1.7082980481186,289.84
4hra,3,0,2,12,7,7,0,0,41,9,5.781883430185,1.7719301602745,151.33
3nnv,0,0,4,20,3,4,0,0,31,5,6.838281106232,4.5897162827305,79.18
4zxy,0,0,4,20,5,3,0,0,35,2,6.3614379182798,3.4247251330202,109.14
4c5w,1,1,0,2,0,2,0,0,10,4,0.710416669446,0.1209631341673,40.13
5aqu,0,0,2,7,4,6,0,0,22,4,2.269009534836,-0.6121088691291,107.73
5ukl,1,0,3,15,4,7,0,0,35,9,4.4411379909,2.3953469499783,102.08
4wtu,0,0,3,17,2,7,0,0,33,2,4.881735024821,3.50907152632014,89.35
5luu,0,0,2,8,1,3,0,0,19,2,2.723798791636,2.0563021693314,48.99
5f4l,2,0,2,14,9,5,1,0,31,8,4.447125816496,1.7258481436662,138.45
5g1p,0,1,0,2,2,4,0,0,8,2,0.402612795323,-1.832835570569,125.32
1lf8,1,5,0,11,10,20,0,0,70,33,5.656565516239,-2.0822118364298,498.81
6gu2,1,0,2,12,4,5,1,0,28,2,4.063079201895,2.6227857134742,91.43
1ggd,0,0,1,10,3,3,0,0,22,8,3.878103474765,1.9152021241576,78.43
2ym5,1,0,3,10,5,5,0,0,25,4,3.348545003098,1.552676155824,101.91
4xsy,0,0,3,22,4,6,2,0,32,6,7.577549434534,4.9032738395685,85.75
5wad,0,1,2,4,2,11,0,0,23,7,1.200268012432,-1.9623699167816,224.36
2gfd,0,0,1,7,3,7,1,0,28,7,2.383198788084,0.797329938498,139.23
3vbt,0,0,2,7,2,3,1,0,13,1,2.528762858174,2.4164912231682,48.91
2x7d,1,0,1,8,5,4,0,0,21,1,3.335550333656,1.3838883490053,104.74
6au2,0,0,2,6,0,4,0,0,15,0,1.801027920592,1.4078592224867,39.94
5aqf,1,0,2,2,6,7,0,0,19,2,0.819825736914,-2.5983914759687,140.79
1ax1,0,0,0,0,8,11,0,0,23,4,0,-6.1902742645162,189.53
2no3,0,0,3,12,5,4,0,0,24,5,4.003899258004,1.9900280653383,113.16
5gs4,3,0,0,19,26,15,0,0,77,32,8.831943263052,-0.377335082212799,503
5xhz,4,1,1,30,26,21,0,0,98,45,10.610741612384,1.0310743658776,582.13
1gah,1,0,0,2,15,18,0,0,44,9,0.942107772388,-10.0840582588666,325.75
4lp6,0,1,10,40,10,18,0,0,91,23,12.935969538715,6.0074843398625,385.91
6ms1,1,1,1,13,14,13,0,0,58,24,5.859623893555,-1.2069987660917,352.39
4z0d,2,1,0,24,22,23,0,0,101,18,9.18356678305,-2.9531183393878,634.84
3tdu,4,4,1,37,32,27,0,0,134,73,14.409887909175,0.110725367191,839.29
6p5w,0,0,4,22,3,4,0,0,34,4,7.171658411803,5.1710109660482,79.18
3qip,0,1,4,13,3,7,0,0,27,4,4.220372596503,3.1203211908981,122.16
2ym8,1,0,3,15,2,5,1,0,27,7,5.521764903082,3.7163035716399,88.16
3bet,0,0,1,16,2,4,0,0,28,5,6.4320742587488,4.4504144166793,110.79
1o9k,2,6,3,36,26,34,0,0,149,70,14.586304263273,-0.517216198245698,871.71
2wgs,1,0,2,11,1,4,2,0,28,3,4.122736096949,2.7722502024939,72.16
5lyy,0,0,1,13,1,4,0,0,22,4,4.084905795488,2.2730799455633,58.64
4g2l,2,0,2,8,3,5,0,0,27,4,2.903939467859,0.8619736440881,91.11
6fmk,0,0,2,10,3,7,0,0,30,8,3.168429949131,0.7262718731519,169.91
2x6k,0,0,4,10,1,6,0,0,26,2,3.360132222278,2.200931573028,84.51
3v0l,0,2,1,10,7,14,0,0,42,10,2.808942429777,-5.31220500895816,316.82
5tys,0,0,3,23,4,9,0,0,48,14,7.744370561426,4.4524130062217,186.94
2jup,1,1,0,18,5,10,0,0,63,15,7.387636541985,2.3159670932648,247.83
5c4s,0,1,4,23,0,10,1,0,33,4,7.256122350047,6.099792937259,75.02
2x81,0,1,4,22,1,7,1,0,34,4,7.106352444401,5.2370725586652,90.3
3l8x,0,0,4,14,2,5,0,0,27,4,4.523186716734,3.1175238621571,84.73
3aru,1,0,1,5,1,4,0,0,20,5,1.454996027562,0.0107582035629001,76.76
1rt9,2,0,1,1,8,5,0,0,19,2,0.313193103478,-3.73134901831436,136.16
3gnv,0,0,3,20,2,4,1,0,37,4,7.204993906404,5.3675297588548,78.87
3uvp,0,0,3,19,2,3,0,0,29,4,6.0531305141758,4.9464145288755,58.2
6cmr,1,0,2,13,5,2,2,0,23,2,5.151387685542,3.7704304343991,82.68
3ua8,1,0,2,10,4,9,0,0,30,5,3.039311176916,-0.2786884853438,152.13
5lkr,1,0,2,13,2,2,0,0,27,8,4.180085289002,3.4527333704901,33.98
5mi5,0,0,1,9,6,7,0,0,25,6,2.991002309892,-0.795602541974899,149.38
3tpr,1,0,3,22,5,5,0,0,41,13,7.344048952433,3.3171662552398,140.8
2l6j,1,4,0,8,7,13,0,0,42,21,3.129580108468,-0.853348361903,329.86
3spk,0,0,3,24,1,8,0,0,42,12,8.560463218686,5.0158142745312,110.81
5jz9,0,1,1,7,1,4,2,0,13,1,2.830412334462,1.7287517633351,85.81
6eq6,0,0,2,8,2,2,0,0,16,1,2.775456470944,1.6938361861688,55.04
3tyv,0,0,3,19,1,8,0,0,36,6,5.680382617075,2.175009105795,105.98
6qmd,0,1,3,11,0,5,1,0,22,4,3.798916100856,3.0159107034049,70.84
5d7e,1,1,0,12,18,16,0,0,61,30,4.123775945483,-5.58715774597,440.35
5E+080,0,0,3,17,1,5,1,0,32,6,6.099169675409,4.994119907221,79.59
5elq,1,4,0,7,12,16,0,0,55,26,3.029441899997,-4.1167724970888,426.08
3vru,0,0,0,18,3,3,0,0,29,6,8.0856650337566,5.9890571570266,60.69
3v1r,0,0,0,6,3,3,0,0,13,1,2.778854828651,0.725080596258,60.69
1vij,0,0,6,42,6,10,0,0,80,27,15.186016134856,7.8195595484204,241.9
4c16,0,1,0,11,6,13,0,0,41,10,5.096757660456,-0.1468095532544,207.66
6ccx,1,0,3,16,4,2,2,0,27,4,5.897275053691,4.3242040910035,61.5
6cco,1,1,3,12,3,4,0,0,24,3,4.292107882615,3.5415290217144,90.29
4as9,0,0,0,11,4,8,0,0,41,5,4.000214919119,0.787553794737301,163.48
2jkk,0,0,3,13,3,5,1,0,33,7,4.55465021711,2.7561933047326,100.64
4kbc,0,0,3,11,2,5,0,0,20,3,3.353991601567,2.2399237983062,61.8
5ai4,0,0,1,6,1,2,1,0,12,3,2.703766664889,1.5533126637163,36.36
6iik,1,0,2,12,1,3,0,0,22,4,3.512078492985,2.8912301901521,26.44
5wh5,0,0,1,11,0,6,0,0,22,7,4.112224707537,3.418873852572,44.76
4ufg,0,0,3,20,5,6,0,0,39,13,6.560907357083,3.4418503647379,153.83
6cd5,2,0,3,18,3,5,0,0,46,6,5.967272063438,3.7746573403969,99.78
2o4p,0,0,3,24,2,8,0,0,42,12,8.560463218686,5.613723962637,113.97
6gcw,1,0,4,15,6,7,1,0,40,13,5.440207570178,1.9911958136294,155.36
6itq,0,0,0,8,3,5,0,0,26,2,3.663942976273,0.264890034071801,94.83
1o4m,0,2,0,0,0,4,0,0,7,2,0,-0.8396818819436,80.26
6r4s,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
2ccs,1,0,2,5,5,4,1,0,20,2,1.890789432038,0.7842339386866,88.99
4hvs,0,0,2,17,2,6,0,0,28,6,5.406441577562,3.8106542889649,53.6
4rrq,2,0,2,2,10,8,0,0,25,5,0.819825736914,-3.3705242332051,197.53
4ejf,2,3,0,21,21,24,0,0,103,47,9.69805141753,-1.2259982428396,627.88
1rst,2,1,1,14,17,16,0,0,76,30,4.702955458106,-4.6482684506796,435.59
3vd7,0,0,1,0,4,8,0,0,14,1,0,-3.1176660890233,124.52
4kn4,1,0,2,26,5,12,0,0,65,9,9.586333491648,4.9478438477632,213.18
1i48,0,1,2,8,0,6,1,0,17,4,2.791538145106,2.4938026412948,104.35
2xlc,0,0,0,2,1,3,0,0,8,4,1.00495803868,0.2928591699742,52.28
1il3,2,0,0,2,5,2,0,0,11,0,0.593140065553,-1.8116902958244,83.06
5myl,0,0,3,11,1,4,0,0,22,4,3.456504976136,2.4526987171932,83.12
2iku,0,0,3,17,4,3,0,0,31,7,5.806654756468,4.1114231334099,90.29
5pzn,0,0,4,22,2,4,0,0,33,5,7.395941535361,5.8849791131706,71.34
4dhu,0,1,2,13,1,5,2,0,23,5,4.67444738262,2.6767437664288,111.33
2wez,1,0,4,19,4,5,0,0,41,12,6.172035413765,2.95590949364,100.41
5z68,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
3wgw,1,0,2,12,5,2,2,0,21,5,5.26334406942,4.2883708124135,77.33
3qmk,0,8,0,4,8,35,0,0,71,22,0.996405931272,-11.9837801937418,720.71
6b16,0,0,3,12,3,6,0,0,27,6,4.661431119618,2.9311929300613,103.24
3zyh,0,0,0,3,4,6,0,0,14,3,1.105096247151,-2.0110862349754,115.45
5a2k,2,2,0,9,12,12,0,0,46,17,3.197520996459,-2.1525106128664,319.69
3f8w,3,0,1,1,9,6,0,0,19,2,0.409912868457,-2.52960731682686,142.63
5dp8,0,0,1,14,4,5,0,0,37,16,5.112047677796,1.8141085822448,142.7
6iiw,3,2,0,10,17,12,0,0,48,24,3.86263709426,-1.653620844522,364.91
5tyi,0,2,2,19,14,17,0,0,77,10,6.274923738713,-3.4626206630408,482.74
5c7b,2,0,0,3,3,1,0,0,15,2,1.182162901098,-0.557190941751,41.36
1tok,0,2,0,0,0,4,0,0,8,2,0,-0.4209471729068,80.26
1a09,0,2,1,16,3,9,0,0,41,20,6.254765141745,2.0208162644723,221.1
4p2t,0,0,3,20,2,5,0,0,36,8,7.392752977284,4.9540046321241,113.61
